Millis,Front,Left,Right,EncL,EncR,dEncL,dEncR,dMillis,vL,vR,vL_smooth,vR_smooth
59993,440,3118,2491,23983,37290,84.0,83.0,59.0,1423.7288135593221,1406.7796610169491,1482.6417299824666,1390.8825248392754
60052,441,3111,2490,24067,37376,84.0,86.0,59.0,1423.7288135593221,1457.6271186440679,1519.9298655756868,1438.3401519579195
60111,438,3112,2487,24167,37464,100.0,88.0,59.0,1694.9152542372883,1491.5254237288136,1569.491525423729,1474.5762711864409
60170,443,3080,2493,24266,37554,99.0,90.0,59.0,1677.9661016949153,1525.4237288135594,1612.3319696084159,1507.013442431327
60229,441,3089,2508,24362,37642,96.0,88.0,59.0,1627.1186440677966,1491.5254237288136,1646.2302746931618,1513.793103448276
60287,459,3093,2517,24457,37733,95.0,91.0,58.0,1637.9310344827586,1568.9655172413793,1632.6709526592635,1544.3015780245473
60346,490,3106,2507,24551,37821,94.0,88.0,59.0,1593.2203389830509,1491.5254237288136,1663.179427235535,1578.199883109293
60405,488,3114,2527,24647,37918,96.0,97.0,59.0,1627.1186440677966,1644.0677966101696,1666.569257744009,1612.0981881940388
60464,488,3127,2490,24755,38018,108.0,100.0,59.0,1830.5084745762713,1694.9152542372883,1620.3389830508472,1566.1016949152545
60523,524,3120,2493,24852,38116,97.0,98.0,59.0,1644.0677966101696,1661.0169491525426,1542.3728813559321,1522.033898305085
60582,516,3093,2506,24935,38195,83.0,79.0,59.0,1406.7796610169491,1338.9830508474577,1477.9661016949153,1454.2372881355936
60641,543,3090,2500,25006,38270,71.0,75.0,59.0,1203.3898305084747,1271.1864406779662,1393.2203389830506,1376.271186440678
60700,537,3112,2537,25083,38347,77.0,77.0,59.0,1305.084745762712,1305.084745762712,1352.542372881356,1315.2542372881358
60759,562,3107,2509,25166,38424,83.0,77.0,59.0,1406.7796610169491,1305.084745762712,1362.7118644067796,1322.033898305085
60818,594,3107,2504,25251,38504,85.0,80.0,59.0,1440.677966101695,1355.9322033898306,1415.367231638418,1341.1299435028252
60877,610,3136,2502,25337,38585,86.0,81.0,59.0,1457.6271186440679,1372.8813559322034,1439.09604519774,1378.4180790960454
60937,638,3124,2464,25425,38667,88.0,82.0,60.0,1466.6666666666667,1366.6666666666667,1435.7062146892654,1398.7570621468928
60996,685,3135,1384,25509,38755,84.0,88.0,59.0,1423.7288135593221,1491.5254237288136,1374.6892655367233,1354.6892655367235
61055,711,3131,1100,25591,38838,82.0,83.0,59.0,1389.8305084745764,1406.7796610169491,1262.824858757062,1256.3841807909607
61114,775,3116,1037,25658,38905,67.0,67.0,59.0,1135.5932203389832,1135.5932203389832,1162.7118644067796,1132.2033898305087
61173,786,3176,989,25711,38957,53.0,52.0,59.0,898.3050847457628,881.3559322033899,1088.1355932203392,983.0508474576275
61232,809,3180,914,25768,39001,57.0,44.0,59.0,966.1016949152543,745.7627118644068,1033.898305084746,891.5254237288138
61291,871,3192,1108,25830,39045,62.0,44.0,59.0,1050.8474576271187,745.7627118644068,1000.0,854.2372881355934
61350,910,3129,1211,25896,39101,66.0,56.0,59.0,1118.6440677966102,949.1525423728814,1016.949152542373,820.3389830508477
61409,954,3172,1066,25953,39157,57.0,56.0,59.0,966.1016949152543,949.1525423728814,983.728813559322,777.853107344633
61468,1018,3080,967,26011,39199,58.0,42.0,59.0,983.0508474576271,711.8644067796611,922.7118644067796,706.6666666666669
61528,1056,3086,1108,26059,39231,48.0,32.0,60.0,800.0,533.3333333333334,834.5762711864406,560.9039548022602
61587,1077,3023,1328,26103,39254,44.0,23.0,59.0,745.7627118644068,389.8305084745763,787.1186440677965,394.8022598870058
61646,1126,2951,1399,26143,39267,40.0,13.0,59.0,677.9661016949153,220.33898305084747,753.8418079096045,252.4293785310736
61705,1138,2850,1401,26186,39274,43.0,7.0,59.0,728.8135593220339,118.64406779661017,756.5536723163841,149.15254237288156
61765,1170,2759,1234,26235,39274,49.0,0.0,60.0,816.6666666666667,0.0,739.6045197740112,71.18644067796629
61824,1158,2679,1139,26283,39275,48.0,1.0,59.0,813.5593220338983,16.949152542372882,790.4519774011299,27.118644067796794
61883,1165,2481,1202,26322,39275,39.0,0.0,59.0,661.0169491525425,0.0,878.0225988700564,0.056497175141424806
61942,1170,2389,1261,26377,39275,55.0,0.0,59.0,932.2033898305085,0.0,918.0790960451977,0.056497175141424806
62002,1125,2118,1513,26447,39274,70.0,-1.0,60.0,1166.6666666666667,-16.666666666666668,938.4180790960452,-3.333333333333152
62061,1079,1891,1640,26507,39274,60.0,0.0,59.0,1016.949152542373,0.0,948.5875706214689,-3.333333333333152
62120,1006,1576,1869,26561,39274,54.0,0.0,59.0,915.2542372881356,0.0,938.4180790960452,-3.333333333333152
62179,977,2054,1960,26603,39274,42.0,0.0,59.0,711.8644067796611,0.0,898.4180790960452,0.0
62238,858,1957,2032,26655,39274,52.0,0.0,59.0,881.3559322033899,0.0,867.9096045197741,0.0
62298,813,2001,2218,26713,39274,58.0,0.0,60.0,966.6666666666667,0.0,841.5254237288136,0.0
62357,786,2050,2352,26764,39274,51.0,0.0,59.0,864.406779661017,0.0,827.9661016949152,0.0
62417,731,2158,2579,26811,39274,47.0,0.0,60.0,783.3333333333334,0.0,771.6949152542372,0.0
62476,697,2223,2725,26849,39274,38.0,0.0,59.0,644.0677966101696,0.0,673.2768361581919,0.0
62536,981,2213,2786,26885,39274,36.0,0.0,60.0,600.0,0.0,553.728813559322,3.3333333333335156
62595,811,2283,2726,26913,39274,28.0,0.0,59.0,474.5762711864407,0.0,502.1468926553672,88.07909604519793
62655,665,2309,2651,26929,39275,16.0,1.0,60.0,266.6666666666667,16.666666666666668,576.7231638418078,237.23163841807929
62714,523,2348,2688,26960,39300,31.0,25.0,59.0,525.4237288135594,423.7288135593221,720.0564971751412,440.56497175141266
62773,352,2367,2848,27020,39344,60.0,44.0,59.0,1016.949152542373,745.7627118644068,889.54802259887,654.124293785311
62833,239,2411,2808,27099,39405,79.0,61.0,60.0,1316.6666666666667,1016.6666666666667,1102.8813559322034,850.7909604519776
62892,279,2442,2723,27177,39468,78.0,63.0,59.0,1322.033898305085,1067.7966101694915,1268.9830508474577,945.7062146892658
62952,280,2464,2684,27257,39528,80.0,60.0,60.0,1333.3333333333335,1000.0,1292.2598870056497,956.5536723163844
63011,260,2531,2692,27337,39581,80.0,53.0,59.0,1355.9322033898306,898.3050847457628,1218.7570621468926,898.9830508474579
63071,301,2541,2701,27405,39629,68.0,48.0,60.0,1133.3333333333335,800.0,1107.683615819209,845.4237288135595
63130,247,2527,2668,27461,39672,56.0,43.0,59.0,949.1525423728814,728.8135593220339,1000.3389830508474,794.5762711864409
63190,266,2549,2669,27507,39720,46.0,48.0,60.0,766.6666666666667,800.0,892.4858757062148,761.581920903955
63249,272,2575,2621,27554,39764,47.0,44.0,59.0,796.6101694915254,745.7627118644068,882.7683615819209,757.5141242937855
63309,295,2586,2604,27603,39808,49.0,44.0,60.0,816.6666666666667,733.3333333333334,919.6045197740114,795.0847457627121
63368,294,2591,2648,27667,39854,64.0,46.0,59.0,1084.7457627118645,779.6610169491526,992.9378531073446,825.0847457627121
63428,293,2592,2670,27735,39909,68.0,55.0,60.0,1133.3333333333335,916.6666666666667,1050.5649717514125,845.4237288135595
63488,294,2595,2675,27803,39966,68.0,57.0,60.0,1133.3333333333335,950.0,1060.5649717514125,845.4237288135595
63547,318,2597,2639,27867,40016,64.0,50.0,59.0,1084.7457627118645,847.4576271186442,1020.2824858757061,826.1581920903958
63607,316,2582,2671,27919,40060,52.0,44.0,60.0,866.6666666666667,733.3333333333334,983.4463276836159,822.485875706215
63667,339,2579,2692,27972,40101,53.0,41.0,60.0,883.3333333333334,683.3333333333334,960.1129943502825,865.8192090395481
63726,377,2578,2703,28028,40154,56.0,53.0,59.0,949.1525423728814,898.3050847457628,963.1638418079095,966.3276836158195
63786,345,2570,2672,28089,40224,61.0,70.0,60.0,1016.6666666666667,1166.6666666666667,1067.7966101694915,1128.1355932203392
63846,341,2617,2643,28155,40305,66.0,81.0,60.0,1100.0,1350.0,1217.7966101694915,1311.4689265536724
63905,387,2640,2559,28237,40396,82.0,91.0,59.0,1389.8305084745764,1542.3728813559323,1387.2881355932204,1460.621468926554
63965,433,2702,2552,28335,40492,98.0,96.0,60.0,1633.3333333333335,1600.0,1550.6214689265537,1570.621468926554
64024,442,2672,2532,28441,40589,106.0,97.0,59.0,1796.6101694915255,1644.0677966101696,1697.2881355932204,1647.2881355932209
64084,444,2710,2533,28551,40692,110.0,103.0,60.0,1833.3333333333335,1716.6666666666667,1779.322033898305,1665.4802259887008
64144,496,2739,2567,28661,40796,110.0,104.0,60.0,1833.3333333333335,1733.3333333333335,1788.2485875706213,1650.5649717514127
64204,516,2728,2582,28769,40894,108.0,98.0,60.0,1800.0,1633.3333333333335,1765.5932203389832,1618.4180790960456
64263,538,2718,2556,28868,40984,99.0,90.0,59.0,1677.9661016949153,1525.4237288135594,1705.5932203389827,1601.751412429379
64323,562,2725,2580,28969,41073,101.0,89.0,60.0,1683.3333333333335,1483.3333333333335,1672.2598870056495,1585.0847457627121
64383,610,2729,2577,29061,41171,92.0,98.0,60.0,1533.3333333333335,1633.3333333333335,1624.1242937853108,1590.621468926554
64443,644,2807,2553,29161,41270,100.0,99.0,60.0,1666.6666666666667,1650.0,1608.5310734463278,1565.5367231638422
64502,692,3318,2565,29253,41368,92.0,98.0,59.0,1559.322033898305,1661.0169491525426,1571.8644067796608,1545.536723163842
64562,744,2874,2562,29349,41452,96.0,84.0,60.0,1600.0,1400.0,1531.8644067796608,1448.8700564971755
64622,815,1384,2552,29439,41535,90.0,83.0,60.0,1500.0,1383.3333333333335,1449.3785310734463,1345.988700564972
64682,861,265,2578,29519,41604,80.0,69.0,60.0,1333.3333333333335,1150.0,1373.411560191221,1239.4263363754892
64741,907,244,2559,29593,41671,74.0,67.0,59.0,1254.2372881355932,1135.5932203389832,1289.477133961713,1182.3771560476202
64819,990,256,2588,29685,41759,92.0,88.0,78.0,1179.4871794871794,1128.2051282051282,1213.205947521035,1122.6596419233265
64880,1043,281,2570,29757,41827,72.0,68.0,61.0,1180.327868852459,1114.7540983606557,1149.9291113628428,1079.1003198894282
64939,1128,270,2556,29823,41891,66.0,64.0,59.0,1118.6440677966102,1084.7457627118645,1061.7935181425041,1007.913879211462
64998,1186,338,2576,29883,41946,60.0,55.0,59.0,1016.949152542373,932.2033898305085,956.9305650036888,933.9969915014708
65057,1268,255,2580,29931,41992,48.0,46.0,59.0,813.5593220338983,779.6610169491526,866.6277030976038,866.9783752191703
65115,1306,271,2583,29969,42036,38.0,44.0,58.0,655.1724137931034,758.6206896551723,809.0005844535359,812.741087083577
65174,1355,179,2562,30012,42082,43.0,46.0,59.0,728.8135593220339,779.6610169491526,774.5762711864406,819.4038573933374
65233,1471,170,2529,30061,42130,49.0,48.0,59.0,830.5084745762713,813.5593220338983,763.5885447106954,873.8164815897137
65291,1596,222,2597,30110,42186,49.0,56.0,58.0,844.8275862068965,965.5172413793103,749.7954412624196,870.3682057276449
65349,1663,271,2574,30154,42247,44.0,61.0,58.0,758.6206896551723,1051.7241379310344,681.2257118541531,819.6991602325512
65407,1812,214,2539,30188,42290,34.0,43.0,58.0,586.2068965517241,741.3793103448276,559.9516031457954,732.8493647912886
65464,1875,279,2526,30210,42320,22.0,30.0,57.0,385.96491228070175,526.3157894736842,418.57229280096783,612.1597096188749
65522,1946,215,2488,30223,42342,13.0,22.0,58.0,224.13793103448273,379.31034482758616,280.6412583182092,446.64246823956455
65580,1992,197,2437,30231,42363,8.0,21.0,58.0,137.9310344827586,362.06896551724134,166.84815486993335,356.98729582577147
65638,2020,246,2435,30235,42376,4.0,13.0,58.0,68.9655172413793,224.13793103448273,89.655172413793,324.1379310344829
65696,2050,280,2387,30236,42393,1.0,17.0,58.0,17.241379310344826,293.10344827586204,24.137931034482666,358.62068965517255
65754,2037,296,2351,30236,42414,0.0,21.0,58.0,0.0,362.06896551724134,-27.58620689655181,431.0344827586208
65812,2014,189,2301,30230,42446,-6.0,32.0,58.0,-103.44827586206895,551.7241379310344,-58.6206896551725,562.0689655172415
65870,2016,392,2195,30223,42488,-7.0,42.0,58.0,-120.6896551724138,724.1379310344827,-93.10344827586215,710.3448275862071
65928,1988,417,2101,30218,42539,-5.0,51.0,58.0,-86.20689655172413,879.3103448275862,-127.88605697151431,855.3223388305847
65986,1903,332,2066,30209,42599,-9.0,60.0,58.0,-155.17241379310343,1034.4827586206895,-168.2133509516429,944.9775112443779
66055,1779,537,1701,30197,42674,-12.0,75.0,69.0,-173.91304347826085,1086.9565217391303,-154.24491144258386,959.4719589357865
66114,1531,519,2423,30179,42733,-18.0,59.0,59.0,-305.08474576271186,1000.0,-137.00353213223906,956.0236830737174
66173,1330,521,2573,30176,42780,-3.0,47.0,59.0,-50.847457627118644,796.6101694915254,-156.81650700073703,911.8389957563593
66231,339,543,2719,30176,42830,0.0,50.0,58.0,0.0,862.0689655172413,-142.3728813559323,816.481589713618
66290,36,616,2940,30161,42878,-15.0,48.0,59.0,-254.23728813559325,813.5593220338983,-122.7352425482175,768.2057276446524
66349,28,1131,2977,30155,42914,-6.0,36.0,59.0,-101.69491525423729,610.1694915254237,-132.90473407364124,720.7481005260083
66407,51,1937,3046,30143,42958,-12.0,44.0,58.0,-206.8965517241379,758.6206896551723,-181.18059614260676,655.2308591466979
66466,27,2959,3019,30137,42991,-6.0,33.0,59.0,-101.69491525423729,559.3220338983051,-181.18059614260673,584.0444184687319
66524,27,3268,3032,30123,43022,-14.0,31.0,58.0,-241.3793103448276,534.4827586206897,-204.90940970192878,553.5359438924608
66583,27,3176,3002,30108,43049,-15.0,27.0,59.0,-254.23728813559325,457.6271186440678,-187.66803039158395,491.46697837521936
66642,44,2466,2973,30095,43076,-13.0,27.0,59.0,-220.33898305084747,457.6271186440678,-191.05786090005853,454.178842781999
66700,27,2356,2946,30088,43102,-7.0,26.0,58.0,-120.6896551724138,448.27586206896547,-142.78199883109303,423.14436002337834
66759,28,2457,2910,30081,43124,-7.0,22.0,59.0,-118.64406779661017,372.8813559322034,-91.93454120397438,341.78842781998844
66817,28,2313,2872,30081,43146,0.0,22.0,58.0,0.0,379.31034482758616,-47.86674459380488,253.65283459964954
66876,59,2114,2847,30081,43149,0.0,3.0,59.0,0.0,50.847457627118644,-23.728813559322127,184.68731735827018
66935,93,2072,2877,30081,43150,0.0,1.0,59.0,0.0,16.949152542372882,0.0,188.07714786674478
66993,27,2024,2872,30081,43156,0.0,6.0,58.0,0.0,103.44827586206895,0.0,168.88174556789423
67052,36,1876,2859,30081,43179,0.0,23.0,59.0,0.0,389.8305084745763,59.99999999999991,242.04558737580382
67112,26,1795,2855,30081,43196,0.0,17.0,60.0,0.0,283.33333333333337,144.74576271186433,370.8591466978377
67172,64,1804,2868,30099,43221,18.0,25.0,60.0,300.0,416.6666666666667,243.05084745762707,526.4406779661019
67231,27,1945,2886,30124,43260,25.0,39.0,59.0,423.7288135593221,661.0169491525425,395.593220338983,658.6440677966104
67290,26,2152,2822,30153,43312,29.0,52.0,59.0,491.52542372881356,881.3559322033899,541.3559322033898,754.5197740112997
67349,27,2682,2795,30198,43374,45.0,62.0,59.0,762.7118644067797,1050.8474576271187,613.5593220338982,816.9491525423731
67408,27,2749,2767,30241,43419,43.0,45.0,59.0,728.8135593220339,762.7118644067797,697.7790765634131,839.9181765049682
67467,27,2709,2756,30280,43462,39.0,43.0,59.0,661.0169491525425,728.8135593220339,687.6095850379894,782.2910578609003
67525,27,2770,2763,30329,43507,49.0,45.0,58.0,844.8275862068965,775.8620689655172,643.5417884278199,694.1554646405614
67584,26,2955,2736,30355,43542,26.0,35.0,59.0,440.67796610169495,593.2203389830509,640.1519579193453,690.7656341320867
67643,27,3220,2686,30387,43578,32.0,36.0,59.0,542.3728813559322,610.1694915254237,646.9316189362946,694.1554646405614
67702,50,3312,2468,30429,43622,42.0,44.0,59.0,711.8644067796611,745.7627118644068,583.050847457627,667.7966101694917
67761,147,2932,1723,30470,43666,41.0,44.0,59.0,694.9152542372882,745.7627118644068,536.7062990134075,602.8838856564637
67820,27,2546,256,30501,43704,31.0,38.0,59.0,525.4237288135594,644.0677966101696,444.8983894088877,497.5166540180456
67887,51,2272,123,30515,43722,14.0,18.0,67.0,208.955223880597,268.65671641791045,302.5255080529555,348.3641116451642
67947,39,2240,143,30520,43727,5.0,5.0,60.0,83.33333333333334,83.33333333333334,163.54245720549784,195.87823593894953
68005,27,2135,129,30520,43727,0.0,0.0,58.0,0.0,0.0,58.45771144278598,67.0646766169156
68065,36,2152,139,30520,43726,0.0,-1.0,60.0,0.0,-16.666666666666668,16.66666666666658,13.333333333333517
68124,62,2108,156,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,-3.333333333333152
68183,27,2056,156,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,-3.333333333333152
68242,29,2069,132,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68301,29,2059,130,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68360,34,2108,165,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68419,175,2123,157,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68478,26,2130,130,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68538,30,2151,179,30520,43726,0.0,0.0,60.0,0.0,0.0,0.0,0.0
68597,30,2072,154,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68656,26,2132,135,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68715,27,2206,157,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68774,27,2102,157,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68833,27,2177,129,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68892,27,2131,151,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
68951,65,2123,150,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
69010,27,2136,154,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
69070,51,2058,133,30520,43726,0.0,0.0,60.0,0.0,0.0,0.0,0.0
69129,94,2130,132,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
69188,28,2154,190,30520,43726,0.0,0.0,59.0,0.0,0.0,0.0,0.0
69248,26,2194,155,30520,43726,0.0,0.0,60.0,0.0,0.0,37.28813559322025,33.89830508474595
69307,35,2104,184,30520,43726,0.0,0.0,59.0,0.0,0.0,110.6214689265536,100.56497175141263
69366,36,2070,169,30531,43736,11.0,10.0,59.0,186.4406779661017,169.49152542372883,202.14689265536714,195.48022598870074
69426,26,1652,131,30553,43756,22.0,20.0,60.0,366.6666666666667,333.33333333333337,307.231638418079,320.90395480226005
69485,26,1430,85,30580,43784,27.0,28.0,59.0,457.6271186440678,474.5762711864407,415.7062146892655,432.7683615819211
69544,76,1304,207,30611,43821,31.0,37.0,59.0,525.4237288135594,627.1186440677966,541.1299435028247,551.4124293785312
69603,36,950,455,30643,43854,32.0,33.0,59.0,542.3728813559322,559.3220338983051,637.9458639008348,648.9248671894765
69662,27,766,674,30691,43899,48.0,45.0,59.0,813.5593220338983,762.7118644067797,673.0871068386878,694.0096129521884
69729,64,692,704,30748,43954,57.0,55.0,67.0,850.7462686567163,820.8955223880597,635.6946687682837,645.508961061706
69789,26,618,700,30786,43996,38.0,42.0,60.0,633.3333333333334,700.0,535.6707967224493,553.3628641411999
69854,63,614,695,30808,44021,22.0,25.0,65.0,338.46153846153845,384.6153846153846,372.95893231566964,400.820491259844
69925,35,679,652,30811,44028,3.0,7.0,71.0,42.25352112676057,98.59154929577466,202.80967858432638,236.64138678223202
69988,87,701,688,30811,44028,0.0,0.0,63.0,0.0,0.0,76.14301191765972,96.64138678223203
70047,26,618,676,30811,44028,0.0,0.0,59.0,0.0,0.0,8.450704225352023,19.718309859155113
70106,27,595,651,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70165,106,577,673,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70224,185,528,680,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70283,35,546,679,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70342,35,550,673,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70401,86,520,680,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70460,36,651,735,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70519,49,590,652,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70579,130,608,708,30811,44028,0.0,0.0,60.0,0.0,0.0,0.0,0.0
70638,145,544,673,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70697,27,538,706,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70756,33,585,682,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70815,27,570,702,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70874,39,618,699,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70933,104,608,707,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
70992,98,571,695,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71051,55,555,712,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71111,37,553,712,30811,44028,0.0,0.0,60.0,0.0,0.0,0.0,0.0
71170,123,589,686,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71229,26,496,650,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71289,27,543,675,30811,44028,0.0,0.0,60.0,0.0,0.0,0.0,0.0
71348,120,647,674,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71407,27,516,652,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71466,26,595,650,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71526,27,489,680,30811,44028,0.0,0.0,60.0,0.0,0.0,0.0,0.0
71585,131,583,683,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71644,116,597,677,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71704,26,543,651,30811,44028,0.0,0.0,60.0,0.0,0.0,0.0,0.0
71763,29,745,675,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
71831,33,679,720,30811,44028,0.0,0.0,68.0,0.0,0.0,0.0,0.0
71892,27,566,699,30811,44028,0.0,0.0,61.0,0.0,0.0,0.0,0.0
71951,36,615,702,30811,44028,0.0,0.0,59.0,0.0,0.0,0.0,0.0
72011,37,525,702,30811,44028,0.0,0.0,60.0,0.0,0.0,0.0,0.0
