Millis,Front,Left,Right,EncL,EncR
220993,148,1034,987,90889,93451
221049,167,1014,990,90897,93458
221104,147,1015,987,90922,93495
221160,242,993,1012,90971,93571
221215,293,1139,1014,91077,93708
221270,320,2593,1411,91287,93920
221326,366,3044,2617,91575,94210
221381,391,2882,2632,91911,94561
221437,443,2856,2607,92279,94953
221492,534,2823,2615,92669,95353
221548,659,2681,2592,93050,95743
221603,882,914,2583,93375,96077
221658,1121,743,2534,93627,96356
221714,1481,705,2520,93800,96510
221769,1675,697,2566,93871,96564
221825,1698,684,2589,93874,96561
221880,1688,640,2578,93874,96561
221935,1691,615,2563,93874,96561
221991,1710,616,2551,93874,96561
222046,1689,649,2555,93874,96561
222102,1683,644,2583,93874,96561
222157,1697,653,2585,93874,96561
222213,1687,625,2579,93874,96561
222268,1698,661,2566,93874,96561
222323,1690,636,2554,93874,96561
222379,1704,661,2609,93874,96561
222434,1691,644,2583,93874,96561
222490,1710,620,2554,93874,96561
222545,1692,623,2581,93874,96561
222600,1711,670,2585,93874,96561
222656,1689,645,2575,93874,96561
222711,1686,648,2553,93874,96561
222767,1695,637,2585,93874,96561
222822,1707,652,2589,93874,96561
222877,1689,648,2577,93874,96561
222933,1687,644,2584,93874,96561
222988,1687,620,2578,93874,96561
223044,1701,658,2569,93874,96561
223099,1688,644,2585,93874,96561
223154,1701,657,2564,93874,96561
223210,1685,648,2553,93874,96561
223265,1690,639,2584,93874,96561
223321,1684,643,2576,93874,96561
223376,1693,648,2580,93874,96561
223432,1696,647,2589,93874,96561
223487,1699,652,2572,93874,96561
223542,1690,645,2577,93874,96561
223598,1688,630,2593,93874,96561
223653,1691,638,2579,93874,96561
223709,1698,646,2565,93874,96561
223767,1688,645,2583,93874,96561
223823,1691,621,2580,93874,96561
223878,1696,650,2565,93874,96561
223934,1686,652,2591,93874,96561
223989,1705,607,2553,93874,96561
224044,1684,647,2580,93874,96561
224100,1666,643,2607,93874,96555
224155,1657,620,2667,93874,96555
224211,1664,649,2621,93862,96564
224266,1642,694,2493,93847,96581
224322,1631,695,2409,93826,96614
224377,1570,746,2327,93787,96672
224432,1386,712,2014,93729,96769
224488,1099,1377,1910,93649,96865
224543,836,2138,1739,93589,96923
224599,728,2315,2127,93584,96942
224654,733,2361,2145,93584,96942
224709,735,2363,2148,93584,96942
224765,729,2361,2152,93584,96942
224820,735,2377,2131,93581,96941
224876,742,2346,2130,93571,96940
224931,635,2497,2154,93541,96959
224986,515,2655,2161,93491,96998
225042,636,2502,2217,93423,97054
225097,241,1699,2131,93379,97098
225153,195,1529,2102,93379,97106
225208,168,1529,2120,93379,97106
225264,170,1482,2137,93379,97106
225319,186,1491,2123,93379,97106
225374,193,1498,2128,93379,97106
225430,171,1499,2129,93379,97106
225485,191,1477,2119,93379,97106
225541,172,1505,2124,93379,97106
225596,168,1506,2131,93379,97106
225651,174,1478,2114,93379,97106
225707,194,1505,2126,93387,97108
225762,203,1565,2136,93391,97119
225818,188,1568,2125,93394,97122
225873,194,1596,2115,93408,97123
225928,174,1650,2175,93481,97140
225984,170,1914,2242,93655,97272
226039,195,3446,2304,93897,97522
226095,243,3293,2469,94199,97825
226150,392,3179,2577,94539,98184
226206,508,3144,2657,94889,98571
226261,561,3036,2700,95239,98954
226316,682,3064,2727,95573,99306
226372,881,1230,2690,95859,99601
226427,1077,723,2697,96092,99840
226483,1342,654,2680,96261,100005
226538,1491,571,2668,96335,100092
226593,1597,599,2606,96351,100132
226649,1612,636,2630,96353,100139
226704,1602,624,2604,96353,100139
226760,1599,623,2605,96353,100139
226815,1595,618,2601,96353,100139
226871,1596,620,2599,96353,100139
226926,1597,598,2606,96353,100139
226981,1595,598,2595,96353,100139
227037,1593,630,2633,96353,100139
227092,1596,597,2609,96353,100139
227148,1624,593,2588,96353,100139
227203,1599,594,2599,96353,100139
227258,1598,628,2609,96353,100139
227314,1620,620,2625,96353,100139
227369,1596,619,2612,96353,100139
227425,1594,624,2653,96353,100139
227480,1593,611,2700,96353,100111
227536,1548,564,3018,96352,100103
227591,1549,573,2901,96345,100104
227646,1549,642,2712,96324,100136
227702,1474,717,2510,96303,100183
227757,1422,822,2242,96270,100246
227813,1212,1213,2019,96226,100326
227868,1024,1528,2054,96174,100387
227923,935,2061,1774,96141,100412
227979,909,2122,1821,96139,100413
228034,934,2125,1764,96139,100413
228090,932,2111,1751,96139,100413
228145,909,2129,1795,96139,100413
228200,908,2115,1833,96139,100413
228256,906,2134,1869,96139,100413
228311,861,2153,1936,96139,100432
228367,839,2238,1951,96139,100471
228422,788,2272,1986,96139,100504
228478,760,2381,2142,96139,100529
228533,733,2427,2120,96147,100547
228588,692,2437,2178,96147,100574
228644,570,2671,2210,96119,100611
228699,411,2907,2186,96073,100660
228755,365,3047,2219,96037,100681
228810,413,2651,2183,95996,100681
228865,482,2362,2176,95976,100681
228921,436,2218,2148,95977,100680
228976,413,2221,2167,95977,100680
229032,439,2246,2145,95977,100680
229087,437,2245,2168,95977,100680
229143,440,2227,2143,95977,100680
229198,458,2224,2145,95977,100680
229253,421,2266,2180,95977,100680
229309,456,2241,2146,95977,100680
229364,418,2216,2142,95977,100680
229420,462,2221,2169,95977,100680
229475,416,2223,2144,95977,100680
229530,441,2224,2137,95977,100680
229586,488,2224,2149,95977,100680
229641,470,2251,2171,95977,100680
229697,413,2248,2153,95977,100680
229752,398,2252,2136,95977,100680
229807,410,2263,2143,95977,100677
229863,487,2244,2146,95977,100679
229918,465,2220,2155,95977,100680
229974,415,2297,2137,95989,100680
230029,411,2454,2165,96025,100694
230085,391,2660,2171,96083,100746
230140,489,3405,2241,96165,100866
230195,253,3645,2239,96275,101040
230251,190,3729,2235,96453,101249
230306,271,3747,2332,96697,101507
230362,228,3622,2397,96988,101795
230417,216,3531,2390,97307,102122
230472,292,3321,2490,97645,102485
230528,291,3184,2514,97999,102849
230583,355,3188,2574,98349,103228
230639,390,3179,2529,98698,103605
230694,441,3175,2509,99048,103972
230750,485,3221,2442,99377,104311
230805,622,3389,2361,99682,104619
230860,731,1869,2327,99951,104870
230916,933,970,2351,100208,105096
230971,1122,770,2422,100442,105324
231027,1364,759,2373,100601,105527
231082,1734,736,2324,100733,105684
231138,2060,722,2219,100833,105801
231193,2479,717,2148,100898,105882
231248,2704,697,2141,100933,105926
231304,2811,724,2102,100942,105939
231360,2807,720,2103,100943,105939
231416,2810,718,2098,100943,105939
231471,2793,730,2109,100943,105939
231526,2797,734,2129,100943,105939
231582,2798,712,2102,100943,105939
231637,2807,722,2101,100943,105939
231693,2816,700,2095,100943,105939
231748,2787,717,2099,100943,105939
231803,2810,697,2102,100943,105939
231859,2806,720,2102,100943,105939
231914,2810,697,2090,100943,105939
231970,2807,722,2099,100943,105939
232025,2787,688,2100,100943,105939
232081,2806,717,2104,100943,105939
232136,2810,722,2091,100943,105939
232191,2797,719,2099,100943,105939
232247,2810,695,2124,100943,105939
232302,2807,721,2108,100943,105939
232358,2784,724,2125,100943,105939
232413,2815,714,2122,100943,105939
232468,2807,714,2100,100943,105939
232524,2784,718,2101,100943,105939
232579,2829,719,2093,100943,105939
232635,2789,719,2103,100943,105939
232690,2804,719,2102,100943,105939
232746,2816,704,2118,100943,105939
232801,2813,730,2107,100943,105939
232856,2813,713,2097,100943,105939
232912,2815,723,2103,100943,105939
232967,2797,702,2118,100943,105939
233023,2786,694,2122,100943,105939
233078,2808,717,2101,100943,105963
233133,2853,745,2056,100943,105978
233189,2838,805,2064,100943,105993
233244,2791,875,2083,100934,106018
233300,2650,988,2105,100909,106050
233355,2435,516,1655,100877,106095
233411,2137,940,2047,100836,106145
233466,1716,1160,2892,100783,106196
233521,1345,1484,3007,100717,106231
233577,1031,1646,3044,100671,106247
233632,1019,1791,3007,100663,106247
233688,1015,1748,3020,100663,106247
233743,1005,1768,3022,100663,106247
233798,1005,1772,3011,100663,106247
233854,1003,1781,2992,100663,106247
233909,1005,1751,3001,100665,106247
233965,977,1753,3028,100665,106260
234020,929,1805,3022,100665,106277
234076,873,1861,3040,100665,106290
234131,807,1859,3047,100661,106314
234186,662,2014,3047,100639,106345
234242,568,2163,3041,100597,106383
234297,269,2295,2877,100541,106431
234353,319,2014,2761,100471,106484
234408,416,1068,2624,100420,106538
234463,438,519,2381,100402,106568
234519,438,520,2346,100402,106567
234574,410,512,2350,100402,106567
234630,463,488,2360,100402,106567
234685,456,534,2371,100402,106567
234741,437,492,2322,100402,106567
234796,417,518,2358,100402,106567
234851,433,495,2332,100402,106567
234907,422,452,2385,100437,106569
234962,400,476,2453,100505,106611
235018,415,2507,2509,100635,106691
235073,364,2929,2557,100825,106846
235128,391,2910,2674,101072,107092
235184,413,2804,2712,101367,107405
235239,465,2769,2738,101699,107753
235295,556,2796,2767,102047,108111
235350,637,2801,2769,102394,108465
235406,822,2837,1158,102725,108801
235461,1024,2840,1016,103019,109099
235516,1377,2894,1041,103245,109321
235572,1691,2936,1009,103391,109467
235627,1992,2913,1043,103464,109534
235683,2157,2914,1039,103500,109572
235738,2235,2942,1052,103509,109588
235794,2232,2971,1052,103509,109589
235849,2226,2938,1036,103509,109589
235904,2220,2949,1040,103509,109589
235960,2201,2932,1042,103509,109589
236015,2226,2940,1035,103509,109589
236071,2222,2956,1034,103509,109589
236126,2197,2955,1041,103509,109589
236181,2225,2935,1028,103509,109589
236237,2236,2950,1046,103509,109589
236292,2222,2920,1043,103509,109589
236348,2204,2928,1064,103509,109589
236403,2202,2933,1055,103509,109589
236459,2204,2934,1070,103509,109589
236514,2243,2907,1038,103512,109589
236569,2248,2920,1052,103515,109587
236625,2312,2869,1064,103547,109579
236680,2419,2804,1063,103579,109557
236736,2349,2588,1064,103609,109522
236791,2243,2425,1067,103655,109483
236847,2090,2196,1009,103709,109443
236902,1926,2317,988,103748,109403
236957,1738,2318,969,103763,109378
237013,1722,2280,965,103763,109374
237068,1713,2297,960,103763,109374
237124,1723,2278,973,103763,109374
237179,1712,2262,964,103763,109374
237234,1735,2269,956,103767,109374
237290,1618,2290,945,103799,109363
237345,1453,2343,943,103837,109338
237401,1258,2507,890,103865,109304
237456,1141,2546,779,103894,109267
237512,956,2577,707,103925,109229
237567,538,2599,1109,103951,109188
237622,319,2561,2450,103966,109153
237678,491,2566,2236,103967,109133
237733,486,2552,2169,103967,109133
237789,509,2546,2173,103967,109133
237845,482,2545,2194,103967,109133
237900,500,2541,2180,103967,109133
237956,521,2554,2155,103967,109124
238011,588,2527,2053,103959,109099
238067,612,2485,1912,103949,109072
238122,662,2440,1637,103947,109051
238177,633,2428,1301,103975,109028
238233,537,2344,652,103997,108982
238288,538,2292,848,104031,108934
238344,511,2246,740,104054,108922
238399,515,2253,773,104054,108922
238454,533,2224,751,104054,108922
238510,523,2237,786,104054,108922
238565,533,2229,765,104054,108922
238621,539,2218,780,104054,108922
238676,537,2221,777,104054,108922
238732,537,2229,786,104054,108922
238787,537,2224,751,104054,108922
238842,536,2224,774,104054,108921
238898,538,2252,750,104049,108919
238953,537,2256,762,104049,108921
239009,545,2258,770,104060,108963
239064,561,2320,844,104135,109062
239119,585,2337,942,104310,109251
239175,667,2371,2361,104561,109492
239230,812,2437,427,104840,109762
239286,1010,2457,535,105117,110026
239341,1283,2484,578,105342,110225
239397,1533,2485,592,105476,110361
239452,1761,2494,678,105539,110432
239507,1874,2566,676,105577,110479
239563,1923,2551,700,105585,110487
239618,1896,2549,750,105583,110482
239674,1876,2527,725,105583,110474
239729,1911,2532,728,105583,110474
239784,1897,2528,727,105583,110474
239840,1888,2542,728,105583,110474
239895,1868,2515,723,105583,110474
239951,1901,2522,724,105583,110474
240006,1898,2524,715,105583,110474
240062,1878,2519,696,105583,110474
240117,1898,2528,702,105583,110474
240172,1881,2525,699,105583,110474
240228,1887,2536,738,105583,110474
240283,1945,2495,712,105609,110474
240339,1996,2492,627,105619,110474
240394,1989,2476,625,105633,110470
240449,2087,2385,601,105661,110449
240505,2078,2314,743,105699,110422
240560,2018,2199,990,105738,110391
240616,1953,1903,847,105777,110357
240671,1790,1723,1079,105801,110320
240727,1696,2000,1193,105801,110293
240782,1698,2078,1256,105801,110293
240837,1688,2072,1259,105801,110293
240893,1693,2078,1249,105801,110293
240948,1683,2111,1282,105806,110293
241004,1665,2130,1303,105838,110293
241059,1588,2112,1368,105871,110278
241114,1426,2155,1443,105906,110232
241170,1151,2285,1804,105953,110172
241225,903,2332,2077,106003,110093
241281,699,2400,2454,106025,110035
241336,609,2358,2731,106025,110040
241392,662,2363,2738,106025,110039
241447,658,2390,2717,106025,110039
241502,669,2396,2731,106025,110039
241558,605,2388,2709,106043,110039
241613,512,2389,2804,106091,110025
241669,190,2330,2332,106149,109998
241724,328,2317,1189,106209,109973
241780,220,2205,1083,106243,109943
241835,219,2176,1110,106246,109947
241890,194,2201,1108,106246,109946
241946,201,2208,1105,106246,109946
242001,195,2201,1107,106246,109946
242057,228,2190,1093,106246,109946
242112,193,2181,1112,106246,109946
242167,216,2170,1103,106246,109946
242223,245,2173,1108,106245,109946
242278,191,2181,1087,106245,109946
242334,220,2176,1089,106245,109946
242389,229,2181,1107,106245,109965
242444,270,2205,1085,106245,109997
242500,228,2218,1144,106259,110053
242555,242,2196,2661,106352,110169
242611,296,2228,3676,106533,110371
242666,365,2246,3388,106771,110632
242722,392,2313,3258,107079,110943
242777,375,2496,3157,107433,111287
242832,367,2505,3061,107808,111637
242888,389,2550,3042,108209,111994
242943,389,2553,3062,108614,112366
242999,420,2454,3224,109006,112728
243054,515,2428,3293,109393,113084
243110,590,2347,3456,109754,113413
243165,733,2199,3605,110080,113725
243220,845,2155,1547,110349,113983
243276,1005,2082,1423,110583,114201
243331,1285,2017,1460,110773,114432
243387,1498,2001,1331,110903,114593
243442,1782,1961,1274,110980,114681
243498,1944,2055,1159,111030,114737
243553,2039,2031,1157,111049,114759
243608,2038,2041,1149,111051,114760
243664,2039,2034,1154,111051,114760
243719,2051,2035,1155,111051,114760
243775,2047,2049,1195,111051,114760
243830,2079,2036,1294,111051,114760
243885,2036,2025,1254,111051,114760
243941,2061,2031,1305,111051,114760
243996,2036,2033,1332,111051,114760
244052,2044,2044,1340,111051,114760
244107,2063,2031,1323,111051,114760
244162,2063,2010,1306,111051,114760
244218,2036,2050,1313,111051,114760
244274,2072,2053,1327,111051,114760
244330,2052,2030,1300,111051,114760
244385,2044,2026,1303,111051,114760
244440,2037,2029,1306,111051,114760
244496,2038,2041,790,111051,114760
244551,2036,2034,770,111051,114760
244607,2039,2035,749,111051,114760
244662,2032,2034,749,111051,114760
244718,2047,2046,797,111051,114760
244773,2057,2052,776,111051,114760
244828,2059,2027,754,111051,114760
244884,2061,2030,746,111051,114760
244939,2064,2041,771,111051,114760
244995,2038,2038,749,111051,114760
245050,2037,2034,747,111051,114760
245105,2064,2033,725,111051,114760
245161,2043,2041,769,111051,114760
245216,2075,2040,751,111051,114762
245272,2034,2024,775,111051,114762
245327,2038,3901,753,111051,114762
245383,2007,3905,766,111044,114762
245438,2012,3903,772,111044,114761
245493,2039,3898,755,111065,114744
245549,2055,3798,675,111114,114715
245604,1947,3906,910,111186,114672
245660,1813,3905,1144,111305,114621
245715,1237,3428,1475,111433,114545
245770,959,2484,1811,111517,114491
245826,908,2576,2200,111559,114477
245881,978,2570,2262,111565,114477
245937,932,2571,2265,111565,114477
245992,977,2575,2270,111565,114477
246047,1030,2571,2259,111565,114477
246103,1013,2565,2273,111571,114479
246158,981,2575,2309,111597,114480
246214,797,2574,2387,111627,114474
246269,346,2545,2439,111677,114459
246325,295,2484,2700,111744,114441
246380,316,2431,2891,111839,114424
246435,278,2350,3110,111889,114423
246491,267,2297,3285,111895,114423
246546,273,2312,3285,111895,114423
246602,267,2259,3279,111895,114423
246657,245,2274,3285,111895,114423
246712,251,2292,3274,111895,114423
246768,269,2293,3254,111895,114423
246823,243,2295,3286,111895,114423
246879,252,2302,3262,111895,114423
246934,244,2294,3277,111895,114423
246990,267,2293,3289,111895,114423
247045,255,2272,3301,111895,114423
247100,277,2265,3266,111895,114423
247156,220,2268,3332,111901,114429
247211,242,2248,3347,111949,114443
247267,292,2246,3319,112009,114519
247322,314,2315,3073,112102,114671
247377,345,2411,2911,112261,114865
247433,395,2447,2843,112497,115075
247488,443,2444,2855,112764,115332
247544,512,2473,2814,113024,115599
247599,587,2500,2779,113293,115887
247655,710,2594,2585,113559,116178
247710,835,892,2508,113794,116407
247765,1032,193,2480,113980,116579
247821,1163,195,2423,114118,116737
247876,1363,210,2381,114212,116822
247932,1424,364,2436,114243,116836
247987,1472,592,2423,114271,116862
248042,1519,718,2418,114295,116879
248098,1524,764,2440,114295,116879
248153,1522,769,2444,114295,116879
248209,1548,743,2414,114295,116879
248264,1523,493,2438,114295,116879
248320,1556,181,2458,114295,116879
248375,1528,173,2458,114295,116879
248430,1551,113,2434,114295,116879
248486,1550,89,2448,114295,116879
248541,1521,224,2422,114295,116879
248597,1535,205,2456,114295,116879
248652,1520,165,2451,114295,116879
248707,1524,117,2441,114295,116879
248763,1531,177,2453,114295,116879
248818,1527,160,2424,114295,116886
248874,1549,143,2391,114295,116890
248929,1548,195,2419,114295,116890
248985,1519,196,2423,114295,116890
249040,1535,149,2409,114295,116890
249095,1549,112,2391,114295,116890
249151,1527,165,2431,114295,116892
249206,1550,167,2399,114295,116902
249262,1528,169,2383,114288,116913
249317,1496,170,2311,114274,116934
249372,1482,203,2222,114254,116979
249428,1378,595,2101,114229,117032
249483,1281,543,1944,114203,117092
249539,1128,470,1934,114187,117158
249594,1030,580,1552,114186,117199
249649,1033,638,1473,114186,117199
249705,1037,605,1468,114186,117199
249760,1027,617,1468,114186,117199
249816,1031,669,1476,114186,117198
249871,1001,698,1472,114186,117198
249927,844,621,1488,114172,117202
249982,34,721,1870,114151,117231
250037,28,2321,2007,114121,117269
250093,893,3291,2104,114097,117318
250148,1258,3060,2172,114070,117383
250204,786,2754,2239,114041,117445
250259,612,2268,2239,114031,117476
250314,631,2245,2245,114031,117478
250370,611,2250,2254,114031,117478
250425,618,2252,2237,114031,117478
250481,631,2230,2252,114031,117478
250536,611,2225,2239,114031,117478
250592,602,2240,2229,114031,117478
250647,636,2243,2243,114031,117478
250702,610,2221,2240,114031,117478
250759,613,2244,2240,114031,117478
250814,613,2245,2244,114031,117478
250869,613,2223,2233,114031,117478
250925,584,2221,2239,114031,117478
250980,584,2203,2242,114031,117480
251036,566,2247,2266,114065,117542
251091,344,2445,2280,114172,117686
251147,28,3198,2338,114334,117913
251202,26,3309,2295,114532,118185
251257,39,703,331,114757,118477
251313,194,417,527,114986,118757
251368,50,571,3557,115207,119004
251424,50,492,3703,115406,119212
251479,86,330,3506,115580,119395
251534,27,289,3233,115709,119519
251590,27,488,3149,115817,119630
251645,188,545,3083,115913,119718
251701,104,522,3072,115961,119783
251756,63,419,3080,115984,119833
251812,39,318,3064,115989,119845
251867,27,322,3042,115989,119845
251922,45,333,3035,115989,119845
251978,121,290,3033,115989,119845
252033,73,317,3065,115989,119845
252089,30,294,3082,115989,119845
252144,96,293,3094,115989,119845
252199,32,293,3191,115989,119845
252255,47,321,3231,115989,119845
252310,26,318,3255,115989,119845
252366,88,342,3262,115989,119845
252421,94,373,3277,115989,119845
252476,26,340,3274,115989,119845
252532,27,317,3280,115989,119845
252587,35,330,3267,115989,119845
252643,76,318,3273,115989,119845
252698,63,318,3258,115989,119845
252753,62,322,3218,115989,119845
252809,50,284,3145,115989,119845
252864,27,315,2642,115989,119845
252920,222,322,916,115989,119845
252975,124,322,652,115989,119845
253031,36,329,551,115989,119845
253086,170,322,574,115989,119845
253141,26,321,552,115989,119845
253197,28,317,579,115989,119845
253252,40,300,545,115989,119845
253308,50,362,574,115989,119845
253363,61,317,553,115989,119845
253418,39,296,553,115989,119845
253474,38,293,596,115989,119845
253529,415,294,429,115989,119845
253585,48,346,254,115989,119845
253640,27,272,131,115989,119845
253695,71,331,360,115989,119845
253751,244,394,527,115977,119873
253806,38,788,676,115940,119944
253862,96,1110,1063,115863,120062
253917,266,1482,1788,115741,120201
253973,342,1577,598,115569,120355
254028,704,937,602,115387,120517
254083,1158,1333,781,115233,120699
254139,426,879,733,115143,120891
254194,482,436,1063,115129,121046
254250,611,369,819,115151,121103
254305,603,381,766,115169,121104
254360,589,368,773,115171,121104
254416,584,369,746,115171,121104
254471,611,344,750,115171,121104
254527,585,352,791,115171,121095
254582,572,405,849,115171,121089
254637,565,363,843,115171,121089
254693,584,366,752,115171,121089
254748,599,377,737,115171,121089
254804,607,367,722,115171,121090
254859,608,392,728,115189,121090
254914,569,396,826,115223,121090
254970,526,402,1046,115268,121090
255025,497,359,1431,115329,121091
255081,463,408,1425,115400,121113
255136,462,715,821,115473,121173
255192,499,799,1050,115539,121246
255247,510,818,2026,115596,121318
255302,541,767,2263,115652,121374
255358,568,748,3182,115713,121430
255413,573,800,3008,115779,121495
255469,596,1736,3013,115853,121571
255524,579,2354,2107,115929,121653
255579,633,2475,651,116001,121732
255635,632,2548,571,116069,121794
255690,684,2548,532,116133,121848
255746,708,2550,504,116187,121893
255801,736,2575,504,116225,121925
255857,760,2594,506,116244,121946
255912,743,2605,511,116245,121949
255967,727,2600,503,116245,121949
256023,761,2587,506,116245,121949
256078,733,2588,522,116245,121949
256134,732,2596,504,116245,121949
256189,734,2591,507,116245,121949
256244,739,2606,524,116244,121949
256300,734,2600,498,116244,121949
256355,734,2615,518,116244,121949
256411,772,2581,527,116244,121949
256466,774,2607,540,116244,121949
256522,732,2589,505,116244,121949
256577,758,2591,502,116244,121949
256632,765,2597,504,116244,121949
256688,767,2600,510,116244,121949
256743,737,2592,525,116244,121949
256799,735,2598,526,116244,121949
256854,743,2607,539,116244,121949
256909,744,2590,538,116244,121949
256965,731,2599,502,116244,121949
257020,767,2593,508,116244,121949
257076,760,2592,530,116244,121949
257131,771,2622,500,116244,121949
257186,758,2600,509,116244,121949
257242,733,2594,505,116244,121949
257297,740,2603,533,116244,121949
257353,765,2582,506,116244,121949
257408,733,2588,526,116244,121949
257463,731,2619,502,116244,121949
257519,735,2592,506,116244,121949
257574,731,2593,498,116244,121949
257630,734,2596,502,116244,121949
257685,730,2592,532,116244,121949
257741,733,2607,513,116244,121949
257796,760,2594,499,116244,121949
257851,760,2584,532,116244,121949
257907,728,2590,506,116244,121949
257962,762,2618,542,116244,121949
258018,730,2594,532,116244,121949
258073,738,2591,502,116244,121949
258128,733,2597,527,116244,121949
