ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
145878,354,1480,3890,-12,1,0,-2410,-60,55,160,111,4521,CRASH_R
145914,343,1480,3890,-11,0,0,-2410,-60,55,160,111,4571,CRASH_R
145920,343,1480,3890,-11,0,0,-2410,-60,55,160,111,4581,RUN
145928,354,1491,3890,11,11,0,-2399,-59,55,160,111,4593,CRASH_R
145936,341,1501,3890,-13,10,0,-2389,-59,55,160,111,4604,CRASH_R
145944,322,1502,3890,-19,1,0,-2388,-59,55,160,111,4616,CRASH_R
145953,322,1504,3890,0,2,0,-2386,-59,55,160,111,4627,CRASH_R
145961,342,1504,3890,20,0,0,-2386,-59,55,160,111,4638,CRASH_R
145969,342,1481,3890,0,-23,0,-2409,-60,55,160,111,4648,CRASH_R
145977,325,1481,3890,-17,0,0,-2409,-60,55,160,111,4659,CRASH_R
145985,325,1478,3889,0,-3,-1,-2411,-60,55,160,111,4669,CRASH_R
145993,342,1478,3889,17,0,0,-2411,-60,55,160,111,4679,CRASH_R
146004,343,1478,3889,1,0,0,-2411,-60,55,160,111,4693,CRASH_R
146040,342,1479,3888,-1,1,-1,-2409,-60,55,160,111,4733,CRASH_R
146040,342,1479,3888,-1,1,-1,-2409,-60,55,160,111,4733,RUN
146048,355,1483,3888,13,4,0,-2405,-60,55,160,111,4741,CRASH_R
146056,343,1479,3887,-12,-4,-1,-2408,-60,55,160,111,4748,CRASH_R
146064,345,1479,3886,2,0,-1,-2407,-60,55,160,111,4754,CRASH_R
146072,343,1478,3886,-2,-1,0,-2408,-60,55,160,111,4761,CRASH_R
146080,345,1479,3886,2,1,0,-2407,-60,55,160,111,4767,CRASH_R
146088,344,1484,3887,-1,5,1,-2403,-59,55,160,111,4774,CRASH_R
146096,344,1484,3887,0,0,0,-2403,-60,55,160,111,4781,CRASH_R
146107,344,1479,3887,0,-5,0,-2408,-60,55,160,111,4791,CRASH_R
146115,344,1479,3838,0,0,-49,-2359,-57,55,160,111,4799,CRASH_R
146123,365,1480,3836,21,1,-2,-2356,-58,55,160,111,4808,CRASH_R
146131,368,1481,3833,3,1,-3,-2352,-58,55,160,111,4817,CRASH_R
146167,365,1481,3833,-3,0,0,-2352,-58,55,160,111,4855,CRASH_R
146167,365,1481,3833,-3,0,0,-2352,-58,55,160,111,4855,RUN
146175,373,1481,3833,8,0,0,-2352,-58,55,160,111,4862,CRASH_R
146183,416,1481,3835,43,0,2,-2354,-58,55,160,111,4870,CRASH_R
146191,425,1477,3827,9,-4,-8,-2350,-58,55,160,111,4878,CRASH_R
146199,512,1475,3542,87,-2,-285,-2067,-43,55,160,111,4888,CRASH_R
146210,512,1473,3538,0,-2,-4,-2065,-51,55,160,111,4901,CRASH_R
146218,634,1435,3537,122,-38,-1,-2102,-53,55,160,111,4912,CRASH_R
146226,636,1431,3536,2,-4,-1,-2105,-52,55,160,111,4924,CRASH_R
146234,706,1431,3529,70,0,-7,-2098,-52,55,160,111,4938,CRASH_R
146294,735,1016,1862,0,-4,0,-846,-21,109,151,148,5048,RUN
146302,809,545,1059,74,-471,-803,0,0,109,151,157,5065,LEFT_OPEN
146600,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
147675,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
147799,704,2552,2780,704,2552,2780,-228,-18,112,148,45,51,RUN
147851,293,2906,2785,-26,148,5,121,10,170,170,87,100,CRASH_L
147899,314,2483,2775,-5,-21,-3,-292,-7,163,170,143,154,RUN
147999,352,2850,2764,32,7,4,86,2,170,168,291,300,RUN
148103,346,2880,2763,27,12,2,117,3,170,167,474,482,RUN
148228,354,2895,2743,0,0,0,152,3,170,167,710,720,RUN
148360,413,2958,2723,0,0,0,235,5,170,150,970,967,RUN
148493,440,2998,2762,0,-3,0,236,5,170,150,1218,1199,RUN
148625,516,2899,2838,3,-31,2,61,0,170,170,1469,1428,RUN
148698,586,2843,2940,16,-7,45,-97,-5,169,170,1606,1561,CRASH_R
148757,585,2775,2933,1,0,-2,-158,-3,150,170,1710,1675,RUN
148846,684,2912,2891,24,94,-2,21,5,169,170,1860,1844,CRASH_L
148890,681,2909,2962,-3,-3,48,-53,-4,170,150,1936,1920,CRASH_R
148890,681,2909,2962,-3,-3,48,-53,-4,55,160,1936,1920,RUN
149017,800,1088,2838,10,0,-31,-1750,-42,88,170,2112,2145,RUN
149025,820,952,2832,20,-136,-6,0,0,88,170,2121,2159,LEFT_OPEN
149394,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
149975,1163,727,2486,1163,727,2486,0,0,0,0,27,47,LEFT_OPEN
150390,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
151526,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
151650,489,3899,2006,489,3899,2006,1893,60,0,0,44,30,CRASH_L
151650,489,3899,2006,489,3899,2006,1893,60,160,55,44,30,RUN
151686,414,3899,1964,-75,0,-42,1935,49,160,55,74,49,CRASH_L
151694,414,3904,1962,0,5,-2,1942,48,160,55,82,53,CRASH_L
151702,418,3902,1961,4,-2,-1,1941,48,160,55,90,57,CRASH_L
151710,459,3902,1958,41,0,-3,1944,48,160,55,98,61,CRASH_L
151718,459,3900,1958,0,-2,0,1942,48,160,55,108,65,CRASH_L
151733,420,3900,1958,-39,0,0,1942,48,160,55,124,72,CRASH_L
151741,414,3904,1997,-6,4,39,1907,45,160,55,133,75,CRASH_L
151749,420,3904,1997,6,0,0,1907,47,160,55,142,79,CRASH_L
151757,439,3904,1985,19,0,-12,1919,48,160,55,152,83,CRASH_L
151757,439,3904,1985,19,0,-12,1919,48,160,55,152,83,RUN
151765,439,3900,1985,0,-4,0,1915,47,160,55,163,87,CRASH_L
151773,396,3906,1987,-43,6,2,1919,48,160,55,173,90,CRASH_L
151781,390,3900,2030,-6,-6,43,1870,44,160,55,184,94,CRASH_L
151817,390,3910,2046,0,10,16,1864,46,160,55,231,110,CRASH_L
151825,353,3900,2084,-37,-10,38,1816,43,160,55,242,114,CRASH_L
151836,353,3902,2084,0,2,0,1818,45,160,55,258,119,CRASH_L
151844,366,3900,2080,13,-2,-4,1820,45,160,55,270,123,CRASH_L
151852,366,3900,2080,0,0,0,1820,45,160,55,281,126,CRASH_L
151860,270,3900,2124,-96,0,44,1776,42,160,55,292,130,CRASH_L
151860,270,3900,2124,-96,0,44,1776,42,160,55,293,130,RUN
151868,267,3901,2124,-3,1,0,1777,44,160,55,304,133,CRASH_L
151876,264,3901,2123,-3,0,-1,1778,44,160,55,316,137,CRASH_L
151884,243,3901,2123,-21,0,0,1778,44,160,55,328,141,CRASH_L
151892,227,3901,2129,-16,0,6,1772,44,160,55,340,145,CRASH_L
151900,218,3900,2139,-9,-1,10,1761,43,160,55,352,149,CRASH_L
151911,218,3900,2141,0,0,2,1759,43,160,55,368,155,CRASH_L
151947,296,3900,2141,78,0,0,1759,43,160,55,422,171,CRASH_L
151955,513,3852,2189,217,-48,48,1663,37,160,55,434,175,CRASH_L
151963,513,3852,2189,0,0,0,1663,41,160,55,446,179,CRASH_L
151963,513,3852,2189,0,0,0,1663,41,160,55,446,179,RUN
151971,513,3848,2189,0,-4,0,1659,41,160,55,458,183,CRASH_L
151979,513,3649,2199,0,-199,10,1450,29,160,55,470,187,CRASH_L
151987,488,3637,2214,-25,-12,15,1423,34,160,55,482,191,CRASH_L
151995,486,3634,2215,-2,-3,1,1419,35,160,55,494,195,CRASH_L
152003,454,3634,2215,-32,0,0,1419,35,160,55,506,199,CRASH_L
152014,440,3631,2216,-14,-3,1,1415,35,160,55,521,204,CRASH_L
152022,436,3405,2234,-4,-226,18,1171,21,160,55,533,208,CRASH_L
152074,415,3391,2262,0,-5,0,1129,28,170,142,612,247,RUN
152206,515,2862,2461,26,-4,17,401,9,170,161,834,427,RUN
152339,616,2442,2794,4,-35,19,-352,-10,160,170,1076,663,RUN
152363,641,2344,3042,0,0,148,-698,-25,154,170,1121,711,CRASH_R
152403,633,2222,3164,-4,-7,110,-942,-29,146,170,1190,789,CRASH_R
152471,634,2132,3258,0,0,87,-1126,-32,142,170,1297,920,CRASH_R
152471,634,2132,3258,0,0,87,-1126,-32,55,160,1297,920,RUN
152487,635,2159,3374,0,13,109,-1215,-35,143,170,1320,951,CRASH_R
152530,620,2136,3489,-13,-1,119,-1353,-40,139,170,1382,1032,CRASH_R
152538,612,2136,3499,-8,0,10,-1363,-34,55,160,1393,1047,CRASH_R
152547,596,2136,3499,-16,0,0,-1363,-34,55,160,1402,1061,CRASH_R
152555,596,2128,3494,0,-8,-5,-1366,-34,55,160,1410,1076,CRASH_R
152563,612,2112,3494,16,-16,0,-1382,-35,55,160,1418,1091,CRASH_R
152598,612,2111,3540,0,-1,46,-1429,-38,55,160,1452,1156,CRASH_R
152598,612,2111,3540,0,-1,46,-1429,-38,55,160,1452,1156,RUN
152606,567,2111,3545,-45,0,5,-1434,-36,55,160,1458,1170,CRASH_R
152615,563,2111,3608,-4,0,63,-1497,-40,55,160,1464,1184,CRASH_R
152623,546,2109,3623,-17,-2,15,-1514,-38,55,160,1471,1198,CRASH_R
152633,536,2109,3619,-10,0,-4,-1510,-37,55,160,1479,1216,CRASH_R
152641,514,2109,3623,-22,0,4,-1514,-37,55,160,1485,1230,CRASH_R
152649,514,2146,3619,0,37,-4,-1473,-34,55,160,1490,1243,CRASH_R
152657,519,2153,3618,5,7,-1,-1465,-36,55,160,1496,1256,CRASH_R
152665,521,2160,3618,2,7,0,-1458,-36,55,160,1501,1269,CRASH_R
152673,519,2160,3625,-2,0,7,-1465,-36,55,160,1506,1283,CRASH_R
152682,523,2161,3625,4,1,0,-1464,-36,55,160,1512,1296,CRASH_R
152690,560,2198,3623,37,37,-2,-1425,-33,55,160,1516,1309,CRASH_R
152725,564,2205,3572,4,7,-51,-1367,-32,55,160,1538,1367,CRASH_R
152725,564,2205,3572,4,7,-51,-1367,-32,55,160,1538,1367,RUN
152736,560,2269,3553,-4,64,-19,-1284,-28,55,160,1543,1384,CRASH_R
152744,459,2271,3543,-101,2,-10,-1272,-31,55,160,1548,1397,CRASH_R
152752,273,2269,3535,-186,-2,-8,-1266,-31,55,160,1552,1410,CRASH_R
152760,269,2271,3535,-4,2,0,-1264,-31,55,160,1557,1423,CRASH_R
152768,231,2353,3531,-38,82,-4,-1178,-24,55,160,1562,1436,CRASH_R
152776,215,2361,3480,-16,8,-51,-1119,-26,55,160,1566,1449,CRASH_R
152784,194,2361,3473,-21,0,-7,-1112,-27,55,160,1570,1462,CRASH_R
152792,194,2363,3471,0,2,-2,-1108,-27,55,160,1575,1475,CRASH_R
152801,224,2363,3473,30,0,2,-1110,-27,55,160,1579,1488,CRASH_R
152809,224,2369,3467,0,6,-6,-1098,-27,55,160,1584,1501,CRASH_R
152858,246,2433,3382,22,4,-15,-949,-23,147,170,1623,1583,RUN
152991,303,2557,3043,9,4,0,-486,-12,150,170,1796,1818,RUN
153124,325,2649,2836,0,8,-10,-187,-4,166,170,2012,2065,RUN
153256,327,2794,2711,4,26,-5,83,3,170,167,2238,2305,RUN
153353,353,2935,2632,11,50,-10,303,10,170,164,2414,2489,CRASH_L
153389,344,2936,2627,-9,1,-5,309,7,170,150,2482,2541,RUN
153521,370,2977,2628,3,-1,0,349,8,170,150,2734,2754,RUN
153654,422,2957,2595,6,1,-4,362,9,170,150,2988,2982,RUN
153786,464,2999,2600,0,0,0,399,9,170,150,3236,3210,RUN
153918,569,3021,2601,0,1,1,420,10,170,150,3490,3447,RUN
154045,667,3063,2631,30,0,8,432,10,170,150,3734,3669,RUN
154178,785,972,2651,11,-63,-9,0,0,90,170,3925,3909,LEFT_OPEN
154542,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
155146,1140,864,2371,1140,864,2371,0,0,0,0,38,47,LEFT_OPEN
155546,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
156567,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
156697,319,3808,2030,319,3808,2030,1778,60,0,0,32,20,CRASH_L
156697,319,3808,2030,319,3808,2030,1778,60,160,55,33,20,RUN
156733,969,3905,1804,650,97,-226,2101,60,160,55,51,25,CRASH_L
156741,969,3905,1798,0,0,-6,2107,52,160,55,56,26,CRASH_L
156749,961,3905,1798,-8,0,0,2107,52,160,55,62,28,CRASH_L
156757,887,3901,1793,-74,-4,-5,2108,52,160,55,69,29,CRASH_L
156765,878,3900,1793,-9,-1,0,2107,52,160,55,76,31,CRASH_L
156776,712,3899,1796,-166,-1,3,2103,52,160,55,86,34,CRASH_L
156785,710,3899,1796,-2,0,0,2103,52,160,55,94,36,CRASH_L
156793,635,3899,1794,-75,0,-2,2105,52,160,55,104,39,CRASH_L
156801,632,3900,1793,-3,1,-1,2107,52,160,55,112,42,CRASH_L
156801,632,3900,1793,-3,1,-1,2107,52,160,55,112,42,RUN
156809,613,3900,1794,-19,0,1,2106,52,160,55,122,45,CRASH_L
156817,609,3900,1819,-4,0,25,2081,51,160,55,132,48,CRASH_L
156825,441,3900,1819,-168,0,0,2081,52,160,55,142,50,CRASH_L
156861,441,3901,1819,0,1,0,2082,52,160,55,188,65,CRASH_L
156869,441,3901,1862,0,0,43,2039,48,160,55,200,68,CRASH_L
156879,452,3902,1863,11,1,1,2039,50,160,55,214,73,CRASH_L
156887,507,3900,1863,55,-2,0,2037,50,160,55,225,76,CRASH_L
156895,507,3902,1889,0,2,26,2013,48,160,55,237,80,CRASH_L
156904,498,3907,1911,-9,5,22,1996,49,160,55,248,84,CRASH_L
156904,498,3907,1911,-9,5,22,1996,49,160,55,248,84,RUN
156912,492,3907,1911,-6,0,0,1996,49,160,55,260,87,CRASH_L
156920,488,3901,1911,-4,-6,0,1990,49,160,55,272,91,CRASH_L
156928,488,3901,1912,0,0,1,1989,49,160,55,284,95,CRASH_L
156936,488,3900,1915,0,-1,3,1985,49,160,55,296,99,CRASH_L
156944,488,3900,1963,0,0,48,1937,45,160,55,309,104,CRASH_L
156954,489,3900,1963,1,0,0,1937,48,160,55,325,109,CRASH_L
156990,489,3900,1963,0,0,0,1937,48,160,55,380,126,CRASH_L
156998,472,3901,2020,-17,1,57,1881,43,160,55,392,131,CRASH_L
157006,465,3901,2028,-7,0,8,1873,46,160,55,404,135,CRASH_L
157006,465,3901,2028,-7,0,8,1873,46,160,55,404,135,RUN
157014,465,3903,2030,0,2,2,1873,46,160,55,417,139,CRASH_L
157023,465,3901,2048,0,-2,18,1853,45,160,55,429,143,CRASH_L
157031,438,3899,2056,-27,-2,8,1843,45,160,55,441,147,CRASH_L
157039,438,3898,2054,0,-1,-2,1844,46,160,55,453,151,CRASH_L
157047,438,3899,2054,0,1,0,1845,46,160,55,466,155,CRASH_L
157057,438,3898,2054,0,-1,0,1844,46,160,55,482,161,CRASH_L
157065,418,3897,2120,-20,-1,66,1777,40,160,55,494,165,CRASH_L
157073,418,3843,2120,0,-54,0,1723,41,160,55,506,169,CRASH_L
157082,442,3838,2120,24,-5,0,1718,42,160,55,518,173,CRASH_L
157117,442,3838,2128,0,0,8,1710,42,160,55,573,192,CRASH_L
157117,442,3838,2128,0,0,8,1710,42,160,55,573,192,RUN
157125,429,3635,2157,-13,-203,29,1478,29,160,55,586,196,CRASH_L
157133,413,3634,2169,-16,-1,12,1465,36,160,55,598,200,CRASH_L
157141,392,3635,2172,-21,1,3,1463,36,160,55,611,205,CRASH_L
157149,392,3630,2207,0,-5,35,1423,33,160,55,623,209,CRASH_L
157160,392,3425,2223,0,-205,16,1202,23,160,55,640,215,CRASH_L
157168,399,3425,2223,7,0,0,1202,30,160,55,652,219,CRASH_L
157176,399,3425,2223,0,0,0,1202,30,160,55,665,223,CRASH_L
157184,390,3415,2224,-9,-10,1,1191,29,160,55,678,228,CRASH_L
157244,376,3221,2269,0,-6,5,952,23,170,147,772,278,RUN
157377,375,2795,2413,6,0,0,382,9,170,161,1000,470,RUN
157509,416,2526,2764,0,0,91,-238,-10,160,170,1248,718,RUN
157566,439,2353,2962,0,-2,117,-609,-21,158,170,1352,830,CRASH_R
157606,466,2290,3086,-7,-2,127,-796,-26,150,170,1421,910,CRASH_R
157642,466,2227,3089,0,-63,3,-862,-23,147,170,1468,980,RUN
157656,483,2203,3177,17,-24,88,-974,-29,147,170,1489,1009,CRASH_R
157689,537,2196,3233,23,0,43,-1037,-28,145,170,1538,1070,CRASH_R
157729,545,2291,3290,8,0,55,-999,-27,147,170,1592,1145,CRASH_R
157773,545,2273,3308,5,0,0,-1035,-25,145,170,1654,1229,RUN
157813,610,2265,3416,22,-2,89,-1151,-33,144,170,1717,1307,CRASH_R
157821,611,2253,3416,1,-12,0,-1163,-29,55,160,1728,1322,CRASH_R
157829,612,2247,3411,1,-6,-5,-1164,-29,55,160,1738,1338,CRASH_R
157838,612,2246,3405,0,-1,-6,-1159,-28,55,160,1747,1354,CRASH_R
157846,609,2242,3405,-3,-4,0,-1163,-29,55,160,1756,1369,CRASH_R
157854,609,2242,3456,0,0,51,-1214,-33,55,160,1764,1385,CRASH_R
157864,634,2247,3456,25,5,0,-1209,-30,55,160,1775,1406,CRASH_R
157900,636,2249,3453,2,2,-3,-1204,-29,55,160,1807,1475,CRASH_R
157900,636,2249,3453,2,2,-3,-1204,-29,55,160,1807,1475,RUN
157908,682,2288,3451,46,39,-2,-1163,-26,55,160,1814,1490,CRASH_R
157916,682,2292,3451,0,4,0,-1159,-28,55,160,1820,1504,CRASH_R
157924,682,2292,3451,0,0,0,-1159,-28,55,160,1826,1519,CRASH_R
157932,682,2293,3451,0,1,0,-1158,-28,55,160,1832,1533,CRASH_R
157940,687,2293,3420,5,0,-31,-1127,-27,55,160,1838,1546,CRASH_R
157948,709,2359,3411,22,66,-9,-1052,-22,55,160,1843,1560,CRASH_R
157956,710,2359,3410,1,0,-1,-1051,-26,55,160,1848,1574,CRASH_R
157967,710,2356,3406,0,-3,-4,-1050,-26,55,160,1856,1592,CRASH_R
157975,710,2356,3403,0,0,-3,-1047,-26,55,160,1861,1605,CRASH_R
158027,711,2423,1722,4,16,-4,701,18,148,112,1914,1680,RUN
158159,764,2459,1074,0,5,10,1385,34,164,96,2097,1820,RUN
158292,907,2384,1089,0,0,2,1295,32,162,98,2300,1952,RUN
158424,1054,2223,1113,24,0,14,1110,27,157,103,2509,2091,RUN
158557,1210,1990,1125,0,-61,12,865,19,149,111,2720,2243,RUN
158689,1403,1822,1134,8,-6,0,688,17,139,105,2930,2405,RUN
158822,1736,1432,1159,16,0,0,273,6,103,91,3105,2548,RUN
158954,2051,2198,1197,12,-3,11,1001,24,101,55,3236,2641,RUN
158964,2135,2118,1197,84,-80,0,0,0,0,0,3245,2647,FRONT
159025,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
159635,2135,2118,1197,2135,2118,1197,0,0,0,0,32,43,FRONT
159696,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
160308,2153,2107,1429,2153,2107,1429,0,0,0,0,41,39,FRONT
160368,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
160941,685,2452,1819,685,2452,1819,633,50,170,80,40,38,RUN
161042,661,2597,1939,1,0,0,658,16,146,114,144,108,RUN
161142,788,2268,2048,4,0,26,220,4,170,166,268,204,RUN
161242,908,2024,2099,47,-7,0,-75,-2,128,132,426,348,RUN
161375,1080,1742,2489,3,-10,0,-747,-18,112,148,616,554,RUN
161439,1143,1669,2982,-17,-2,218,-1313,-44,103,157,690,652,CRASH_R
161507,1148,1648,3192,0,1,197,-1544,-49,96,165,762,764,CRASH_R
161512,1148,1648,3192,0,1,197,-1544,-49,55,160,768,773,RUN
161528,1140,1670,3363,0,3,165,-1693,-51,93,167,784,801,CRASH_R
161561,1139,1670,3512,-1,0,145,-1842,-53,88,170,815,857,CRASH_R
161569,1134,1671,3512,-5,1,0,-1841,-45,55,160,822,871,CRASH_R
161577,1126,1696,3512,-8,25,0,-1816,-44,55,160,830,886,CRASH_R
161585,1102,1696,3511,-24,0,-1,-1815,-45,55,160,836,900,CRASH_R
161593,1100,1693,3517,-2,-3,6,-1824,-45,55,160,842,914,CRASH_R
161601,1093,1693,3678,-7,0,161,-1985,-58,55,160,848,928,CRASH_R
161637,1085,1706,3689,-8,13,11,-1983,-49,55,160,872,992,CRASH_R
161637,1085,1706,3689,-8,13,11,-1983,-49,55,160,872,992,RUN
161647,984,1714,3719,-101,8,30,-2005,-51,55,160,880,1010,CRASH_R
161655,982,1746,3719,-2,32,0,-1973,-47,55,160,886,1024,CRASH_R
161663,958,1752,3716,-24,6,-3,-1964,-48,55,160,891,1037,CRASH_R
161672,953,1752,3716,-5,0,0,-1964,-49,55,160,896,1051,CRASH_R
161680,910,1753,3739,-43,1,23,-1986,-50,55,160,900,1064,CRASH_R
161688,906,1753,3779,-4,0,40,-2026,-52,55,160,906,1078,CRASH_R
161696,837,1753,3779,-69,0,0,-2026,-50,55,160,910,1091,CRASH_R
161704,837,1824,3779,0,71,0,-1955,-45,55,160,915,1104,CRASH_R
161712,836,1824,3779,-1,0,0,-1955,-48,55,160,920,1118,CRASH_R
161720,836,1821,3796,0,-3,17,-1975,-49,55,160,924,1131,CRASH_R
161734,743,1821,3808,-93,0,12,-1987,-50,55,160,932,1155,CRASH_R
161770,513,1841,3828,-230,20,20,-1987,-49,55,160,952,1212,CRASH_R
161770,513,1841,3828,-230,20,20,-1987,-49,55,160,952,1212,RUN
161778,382,1848,3833,-131,7,5,-1985,-49,55,160,957,1225,CRASH_R
161786,366,1916,3833,-16,68,0,-1917,-44,55,160,962,1238,CRASH_R
161794,362,1921,3833,-4,5,0,-1912,-47,55,160,966,1250,CRASH_R
161803,352,1916,3828,-10,-5,-5,-1912,-47,55,160,971,1263,CRASH_R
161811,346,1922,3828,-6,6,0,-1906,-47,55,160,976,1275,CRASH_R
161819,343,1944,3823,-3,22,-5,-1879,-46,55,160,980,1288,CRASH_R
161827,346,1989,3827,3,45,4,-1838,-43,55,160,985,1301,CRASH_R
161837,354,1991,3827,8,2,0,-1836,-45,55,160,991,1318,CRASH_R
161845,354,1991,3833,0,0,6,-1842,-46,55,160,995,1330,CRASH_R
161853,366,1979,3851,12,-12,18,-1872,-47,55,160,1000,1342,CRASH_R
161862,367,1979,3851,1,0,0,-1872,-46,55,160,1004,1355,CRASH_R
161897,390,2034,3847,23,55,-4,-1813,-42,55,160,1024,1410,CRASH_R
161897,390,2034,3847,23,55,-4,-1813,-42,55,160,1024,1410,RUN
161905,390,2037,3840,0,3,-7,-1803,-44,55,160,1028,1422,CRASH_R
161913,368,2107,3835,-22,70,-5,-1728,-39,55,160,1033,1435,CRASH_R
161921,368,2111,3835,0,4,0,-1724,-42,55,160,1037,1447,CRASH_R
161930,423,2111,3829,55,0,-6,-1718,-42,55,160,1042,1457,CRASH_R
161940,423,2120,3814,0,9,-15,-1694,-41,55,160,1047,1471,CRASH_R
161948,416,2134,3803,-7,14,-11,-1669,-40,55,160,1050,1481,CRASH_R
161956,416,2134,3800,0,0,-3,-1666,-41,55,160,1052,1491,CRASH_R
161964,396,2130,3803,-20,-4,3,-1673,-42,55,160,1056,1502,CRASH_R
161972,396,2128,3799,0,-2,-4,-1671,-41,55,160,1060,1512,CRASH_R
161981,396,2128,3720,0,0,-79,-1592,-37,55,160,1063,1523,CRASH_R
161989,398,2132,3702,2,4,-18,-1570,-38,55,160,1066,1534,CRASH_R
162024,416,2203,3699,18,71,-3,-1496,-33,55,160,1081,1584,CRASH_R
162024,416,2203,3699,18,71,-3,-1496,-33,55,160,1081,1584,RUN
162032,416,2248,3584,0,45,-115,-1336,-27,55,160,1085,1595,CRASH_R
162043,416,2248,3583,0,0,-1,-1335,-33,55,160,1089,1610,CRASH_R
162051,416,2243,3579,0,-5,-4,-1336,-33,55,160,1093,1622,CRASH_R
162059,414,2243,3436,-2,0,-143,-1193,-25,55,160,1096,1633,CRASH_R
162067,417,2243,3436,3,0,0,-1193,-29,55,160,1100,1645,CRASH_R
162075,439,2293,3431,22,50,-5,-1138,-25,55,160,1104,1657,CRASH_R
162083,440,2293,3431,1,0,0,-1138,-28,55,160,1108,1669,CRASH_R
162091,440,2289,3427,0,-4,-4,-1138,-28,55,160,1112,1680,CRASH_R
162151,465,2343,3320,16,5,-5,-977,-24,146,170,1157,1773,RUN
162284,540,2442,3033,43,6,-1,-591,-14,110,165,1331,1990,RUN
162416,609,2524,2868,-4,0,-4,-344,-8,162,170,1528,2220,RUN
162543,668,2680,2606,10,0,-54,74,3,170,167,1748,2453,RUN
162676,686,2701,309,-7,0,0,2392,59,170,71,1969,2627,RUN
162808,654,2700,305,-5,-4,-1,2395,59,170,71,2160,2706,RUN
162897,536,2405,3140,-2,0,708,-735,-56,170,170,2340,2814,CRASH_R
162941,522,2330,3162,-14,-75,10,-832,-23,147,170,2423,2913,RUN
162949,479,2318,3336,-43,-12,174,-1018,-35,147,170,2438,2932,CRASH_R
163073,514,2508,3125,0,0,-3,-617,-15,150,170,2674,3244,RUN
163206,821,1098,2007,13,0,-6,-909,-22,108,152,2882,3565,RUN
163230,1924,1184,1597,281,1,-175,0,0,0,0,2916,3618,FRONT
163290,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
163686,1924,1197,1597,1924,1197,1597,0,0,0,0,58,38,FRONT
163750,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
164386,1878,2010,1597,1878,2010,1597,413,32,119,55,41,42,RUN
164487,2018,2081,1183,10,0,-2,898,22,101,57,112,92,RUN
164587,2152,2362,1184,1,0,0,1178,29,101,55,175,131,RUN
164687,2233,2492,1204,10,9,-10,1288,32,100,55,227,163,RUN
164820,2343,2840,1234,7,90,0,1606,45,108,55,297,204,RUN
164828,2365,2936,1256,22,96,22,1680,46,108,55,301,206,CRASH_L
164876,2409,3041,1232,2,104,2,1809,50,102,55,333,221,CRASH_L
164916,2433,3142,1282,9,89,-6,1860,51,103,55,363,235,CRASH_L
164952,2433,3160,1282,0,18,0,1878,47,105,55,395,248,RUN
164960,2435,3268,1303,2,108,21,1965,54,105,55,403,251,CRASH_L
164995,2432,3436,1324,-11,167,0,2112,60,106,55,436,266,CRASH_L
165003,2443,3436,1330,11,0,6,2106,52,160,55,444,269,CRASH_L
165011,2456,3434,1331,13,-2,1,2103,52,160,55,453,273,CRASH_L
165019,2456,3434,1375,0,0,44,2059,49,160,55,461,276,CRASH_L
165027,2456,3441,1375,0,7,0,2066,51,160,55,469,279,CRASH_L
165035,2456,3442,1375,0,1,0,2067,51,160,55,479,283,CRASH_L
165044,2460,3591,1384,4,149,9,2207,60,160,55,487,286,CRASH_L
165079,2460,3600,1387,0,9,3,2213,55,160,55,533,303,CRASH_L
165079,2460,3600,1387,0,9,3,2213,55,160,55,533,303,RUN
165087,2417,3738,1387,-43,138,0,2351,60,160,55,543,306,CRASH_L
165102,2411,3738,1387,-6,0,0,2351,58,160,55,564,313,CRASH_L
165110,2387,3739,1447,-24,1,60,2292,54,160,55,575,316,CRASH_L
165118,2326,3739,1450,-61,0,3,2289,57,160,55,587,320,CRASH_L
165126,2326,3866,1450,0,127,0,2416,60,160,55,598,324,CRASH_L
165134,2326,3866,1453,0,0,3,2413,60,160,55,610,328,CRASH_L
165142,2330,3864,1473,4,-2,20,2391,59,160,55,622,331,CRASH_L
165150,2341,3864,1473,11,0,0,2391,59,160,55,634,335,CRASH_L
165158,2341,3864,1471,0,0,-2,2393,59,160,55,645,339,CRASH_L
165166,2331,3898,1471,-10,34,0,2427,60,160,55,658,343,CRASH_L
165175,2316,3899,1471,-15,1,0,2428,60,160,55,670,347,CRASH_L
165213,2247,3899,1529,-69,0,58,2370,56,160,55,729,366,CRASH_L
165213,2247,3899,1529,-69,0,58,2370,56,160,55,729,366,RUN
