ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
27670,457,3755,2247,-29,-2,2,1508,37,160,55,6304,4276,RUN
27678,457,3680,2281,0,-75,34,1399,30,160,55,6316,4279,CRASH_L
27687,463,3676,2281,6,-4,0,1395,34,160,55,6327,4282,CRASH_L
27697,463,3676,2281,0,0,0,1395,34,160,55,6340,4287,CRASH_L
27705,441,3628,2323,-22,-48,42,1305,28,160,55,6352,4291,CRASH_L
27713,441,3628,2324,0,0,1,1304,32,160,55,6362,4295,CRASH_L
27721,439,3633,2327,-2,5,3,1306,32,160,55,6374,4299,CRASH_L
27730,440,3633,2327,1,0,0,1306,32,160,55,6384,4303,CRASH_L
27738,439,3632,2327,-1,-1,0,1305,32,160,55,6396,4307,CRASH_L
27746,440,3569,2422,1,-63,95,1147,21,160,55,6407,4311,CRASH_L
27754,444,3554,2425,4,-15,3,1129,27,160,55,6418,4315,CRASH_L
27762,444,3554,2425,0,0,0,1129,28,160,55,6430,4319,CRASH_L
27798,440,3549,2425,-4,-5,0,1124,27,160,55,6483,4338,CRASH_L
27800,440,3549,2425,-4,-5,0,1124,27,160,55,6487,4339,RUN
27808,440,3403,2464,0,-146,39,939,16,160,55,6499,4343,CRASH_L
27924,439,3079,2554,-3,-2,0,525,13,170,150,6692,4468,RUN
28057,443,2788,2809,0,-10,4,-21,0,170,170,6940,4692,RUN
28081,466,2641,2935,2,0,84,-294,-11,164,170,6986,4737,CRASH_R
28121,525,2588,2994,36,-47,54,-406,-14,150,170,7060,4816,CRASH_R
28189,499,2507,3021,0,-59,32,-514,-16,150,170,7176,4950,RUN
28286,587,2433,3150,4,-19,48,-717,-21,150,170,7346,5148,CRASH_R
28322,587,2433,3156,0,0,6,-723,-18,150,170,7394,5220,RUN
28370,634,2431,3235,2,0,45,-804,-22,150,170,7471,5314,CRASH_R
28449,683,2430,3104,22,0,-15,-674,-16,150,170,7594,5465,RUN
28581,790,2475,1328,23,0,0,1147,28,158,102,7824,5687,RUN
28714,910,2335,1419,4,-4,-6,916,22,152,108,8042,5857,RUN
28846,1064,2177,1186,9,-2,-3,991,24,154,106,8252,6014,RUN
28979,1212,1939,1040,1,-45,-41,899,22,152,108,8464,6167,RUN
29111,1450,1770,965,49,-8,-2,805,19,138,100,8664,6314,RUN
29244,1719,1436,888,8,2,-5,548,13,112,86,8830,6441,RUN
29376,1992,2186,867,5,-12,0,1319,32,112,55,8962,6526,RUN
29384,2086,2080,863,94,-106,-4,0,0,0,0,8970,6530,FRONT
29444,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
29877,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
29930,2093,2080,867,2093,2080,867,0,0,0,0,18,-4,FRONT
29994,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
30339,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
30393,2150,2103,939,2150,2103,939,0,0,0,0,0,0,FRONT
30453,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
30798,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
30851,2152,2106,940,2152,2106,940,0,0,0,0,0,0,FRONT
30912,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
31257,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
31311,2155,2111,957,2155,2111,957,0,0,0,0,0,0,FRONT
31371,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
32885,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
32938,2155,2114,975,2155,2114,975,0,0,0,0,456,-367,FRONT
32999,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
33352,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
33406,327,2616,2828,327,2616,2828,-212,-16,114,146,1,0,RUN
33507,293,2634,2802,-23,-5,0,-168,-4,166,170,42,73,RUN
33607,318,2656,2712,-2,0,0,-56,-1,169,170,174,204,RUN
33707,320,2621,2713,0,0,-2,-92,-2,168,170,347,369,RUN
33839,371,2613,2762,0,-3,1,-149,-3,167,170,598,618,RUN
33972,392,2645,2801,4,11,-2,-156,-3,167,170,852,875,RUN
34100,440,2658,2781,0,0,-4,-123,-2,168,170,1107,1127,RUN
34233,518,2702,2805,6,4,0,-103,-2,168,170,1374,1395,RUN
34365,587,2750,2850,17,9,0,-100,-2,168,170,1632,1653,RUN
34498,685,1421,1926,1,-10,-10,-505,-12,118,142,1876,1905,RUN
34630,785,1137,1011,0,0,0,126,3,133,127,2079,2110,RUN
34763,934,1039,1038,4,0,0,1,0,130,130,2262,2289,RUN
34895,1127,1015,1064,43,0,13,-49,-1,129,131,2434,2458,RUN
34919,1160,993,1060,17,-46,-4,0,0,130,130,2464,2488,LEFT_OPEN
35167,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
36375,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
36430,1624,1036,1074,1624,1036,1074,-38,-3,103,109,-389,455,RUN
36530,1058,2567,2330,0,-1,1,237,5,170,165,-329,506,RUN
36634,1184,2434,2440,215,-45,-7,-6,-1,129,131,-192,647,RUN
36735,1235,2315,2651,26,-68,3,-336,-10,160,170,-41,815,RUN
36823,1490,2198,2956,18,1,104,-758,-24,101,133,91,974,CRASH_R
36859,1490,2198,2963,0,0,7,-765,-19,96,151,126,1036,RUN
36867,1077,2156,3040,-413,-42,77,-884,-27,96,151,133,1050,CRASH_R
36907,764,2150,3092,-47,-3,42,-942,-25,148,170,182,1120,CRASH_R
36956,785,2198,3170,22,0,59,-972,-27,147,170,241,1205,CRASH_R
36992,786,2244,3171,1,46,1,-927,-20,150,170,274,1268,RUN
37124,885,2313,1959,40,0,0,354,8,138,122,455,1500,RUN
37256,1014,2250,1417,10,-1,-11,833,21,151,109,658,1688,RUN
37387,1163,2106,1278,5,0,-4,828,20,150,110,855,1850,RUN
37520,1385,1960,1171,8,0,-10,789,20,144,104,1057,2009,RUN
37652,1690,1843,1089,45,0,-5,754,19,120,82,1236,2147,RUN
37785,1996,1772,1059,23,246,0,713,31,111,55,1366,2249,RUN
37793,2082,1783,1059,86,11,0,0,0,0,0,1373,2254,FRONT
37853,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
39315,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
39369,2082,2118,1063,2082,2118,1063,0,0,0,0,456,-375,FRONT
39429,0,0,0,0,0,0,0,0,0,0,0,0,TURN_R
39843,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
39898,292,2578,2981,292,2578,2981,-403,-31,0,0,10,0,CRASH_R
39898,292,2578,2981,292,2578,2981,-403,-31,55,160,10,0,RUN
39999,298,2572,2964,0,1,0,-392,-9,150,170,38,80,RUN
40099,293,2677,2866,0,39,-6,-189,-2,168,170,150,212,RUN
40203,318,2883,2720,-1,89,-36,163,9,170,161,318,390,RUN
40328,322,1999,2646,0,17,-3,-647,-15,115,145,528,619,RUN
40460,346,1604,2450,2,-139,-9,-846,-25,105,155,710,844,RUN
40593,345,1232,2282,2,-3,-2,-1050,-26,104,156,866,1060,RUN
40725,467,1360,2035,1,0,-61,-675,-15,115,145,1014,1272,RUN
40858,885,1552,1820,65,0,-2,-268,-6,124,136,1171,1476,RUN
40990,1281,1550,1652,45,-2,-3,-102,-2,128,132,1340,1670,RUN
41123,1767,1196,1540,5,-108,-4,-344,-11,84,106,1494,1842,RUN
41203,2039,1160,1488,116,0,-6,0,0,0,0,1561,1924,FRONT
41263,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
42546,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
42600,2039,1161,1488,2039,1161,1488,0,0,0,0,-372,459,FRONT
42665,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
44012,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
44067,1842,1161,1471,1842,1161,1471,-310,-24,65,113,-382,447,RUN
44167,1874,937,1187,-3,-3,-2,-250,-6,81,93,-360,455,RUN
44267,1946,889,1185,0,-12,-8,-296,-7,76,90,-332,487,RUN
44368,2052,864,1160,16,-2,0,-296,-7,70,84,-300,528,RUN
44500,2226,787,910,19,-8,-10,-123,-3,66,72,-268,573,RUN
44632,2325,761,665,4,21,-6,96,3,67,61,-252,591,RUN
44765,2388,769,555,1,0,-22,214,6,67,55,-242,599,RUN
44897,2412,741,538,0,-3,-1,203,5,64,55,-242,599,RUN
45030,2408,746,582,10,0,0,164,4,64,56,-242,599,RUN
45162,2419,741,539,16,0,9,202,4,63,55,-242,599,RUN
45289,2385,716,532,-2,0,0,184,4,65,57,-242,599,RUN
45422,2404,741,573,-6,-2,-4,168,4,64,56,-242,599,RUN
45554,2389,744,545,0,1,-6,199,5,66,56,-242,599,RUN
45687,2391,744,551,0,2,-1,193,4,64,56,-242,599,RUN
45819,2411,739,555,0,-2,0,184,4,63,55,-242,599,RUN
45952,2395,721,550,2,4,19,171,3,63,57,-242,599,RUN
46084,2405,762,572,-8,-6,-3,190,4,64,56,-242,599,RUN
46216,2393,735,524,4,-5,0,211,5,65,55,-242,599,RUN
46349,2410,745,529,0,1,-23,216,6,65,55,-242,599,RUN
46481,2390,742,530,-5,0,0,212,5,65,55,-242,599,RUN
46610,2411,743,548,22,0,-6,195,5,64,55,-242,599,RUN
46743,2412,753,548,-1,11,16,205,4,63,55,-242,599,RUN
46876,2412,747,549,7,5,-2,198,5,64,55,-242,599,RUN
47008,2411,720,548,-3,-15,0,172,3,62,56,-242,599,RUN
47140,2388,745,552,-6,0,-3,193,4,65,57,-242,599,RUN
47273,2410,719,530,-2,0,0,189,4,63,55,-242,599,RUN
47405,2410,743,552,4,0,-3,191,4,63,55,-242,599,RUN
47538,2389,742,547,0,0,-5,195,5,66,56,-242,599,RUN
47670,2385,724,562,-3,7,9,162,3,64,58,-242,599,RUN
47803,2411,647,527,0,-68,0,120,0,59,59,-242,599,RUN
47932,2274,744,789,-44,3,236,-45,-13,55,79,-228,605,RUN
48065,1589,686,1682,-7,-8,2,-996,-25,83,133,-136,752,RUN
48073,1200,518,1891,-389,-168,209,0,0,83,133,-128,767,LEFT_OPEN
48275,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
48804,376,769,1194,376,769,1194,0,0,0,0,-464,463,LEFT_OPEN
49123,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
50380,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
50435,907,2739,2851,907,2739,2851,-112,-8,122,138,-402,456,RUN
50471,3140,1139,1477,2233,-1600,-1374,0,0,0,0,-385,472,FRONT
50531,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
51694,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
51749,3140,1139,1477,3140,1139,1477,0,0,0,0,-376,448,FRONT
51810,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L
52157,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
52212,483,1493,3320,483,1493,3320,-1827,-60,0,0,0,0,CRASH_R
52213,483,1493,3320,483,1493,3320,-1827,-60,55,160,0,0,RUN
52281,611,1478,3374,0,2,52,-1896,-50,84,170,15,28,CRASH_R
52318,622,1480,3394,13,2,4,-1914,-47,83,170,26,62,RUN
52326,632,1503,3632,10,23,238,-2129,-60,83,170,29,70,CRASH_R
52335,633,1503,3633,1,0,1,-2130,-53,55,160,33,79,CRASH_R
52343,660,1499,3637,27,-4,4,-2138,-53,55,160,35,88,CRASH_R
52378,661,1499,3657,1,0,20,-2158,-54,55,160,49,130,CRASH_R
52386,666,1500,3900,5,1,243,-2400,-60,55,160,52,140,CRASH_R
52394,661,1501,3900,-5,1,0,-2399,-59,55,160,55,151,CRASH_R
52402,587,1512,3890,-74,11,-10,-2378,-58,55,160,58,162,CRASH_R
52411,587,1519,3890,0,7,0,-2371,-59,55,160,61,173,CRASH_R
52419,610,1529,3902,23,10,12,-2373,-59,55,160,65,184,CRASH_R
52421,610,1529,3902,23,10,12,-2373,-59,55,160,66,187,RUN
52429,611,1526,3902,1,-3,0,-2376,-59,55,160,69,198,CRASH_R
52437,610,1526,3893,-1,0,-9,-2367,-58,55,160,72,210,CRASH_R
52445,611,1526,3891,1,0,-2,-2365,-59,55,160,76,222,CRASH_R
52453,616,1555,3569,5,29,-322,-2014,-39,55,160,79,234,CRASH_R
52461,616,1555,3557,0,0,-12,-2002,-49,55,160,83,246,CRASH_R
52469,611,1554,3557,-5,-1,0,-2003,-50,55,160,86,259,CRASH_R
52505,611,1550,3553,0,-4,-4,-2003,-50,55,160,89,312,CRASH_R
52521,613,1549,2915,0,0,0,-1366,-34,96,165,89,335,RUN
52529,611,1549,2985,-2,0,70,-1436,-39,96,165,89,346,CRASH_R
52632,594,1541,2952,5,18,-3,-1411,-34,96,165,89,500,RUN
52764,605,1547,2959,-4,-1,-7,-1412,-35,95,165,89,695,RUN
52897,589,1552,2961,2,2,1,-1409,-35,95,165,89,862,RUN
53029,610,1529,2937,1,0,0,-1408,-35,95,165,89,1036,RUN
53162,611,1539,2955,0,3,-1,-1416,-35,95,165,89,1222,RUN
53294,612,1537,2980,-2,10,-4,-1443,-35,95,165,89,1422,RUN
53427,594,1549,2963,0,-8,-5,-1414,-35,95,165,89,1602,RUN
53559,611,1550,2940,0,0,3,-1390,-34,96,165,89,1773,RUN
53692,611,1553,2942,0,5,4,-1389,-34,96,165,89,1951,RUN
53824,618,1555,2975,6,0,0,-1420,-35,95,165,89,2149,RUN
53951,610,1546,2973,-3,-1,7,-1427,-35,95,165,89,2338,RUN
54084,588,1548,2954,-21,-2,-5,-1406,-35,95,165,89,2511,RUN
54216,608,1551,2936,-3,0,0,-1385,-34,96,165,89,2684,RUN
54349,634,1549,2959,0,-1,0,-1410,-35,95,165,89,2875,RUN
54481,610,1551,2966,-1,0,0,-1415,-35,95,165,89,3076,RUN
54614,617,1553,2955,-14,0,-8,-1402,-34,96,165,89,3255,RUN
54746,610,1550,2957,-1,0,-5,-1407,-35,95,165,89,3427,RUN
54878,609,1548,2961,0,-5,2,-1413,-35,95,165,89,3609,RUN
55011,611,1544,2980,0,-6,0,-1436,-36,94,166,89,3809,RUN
55143,620,1545,2943,6,-6,-27,-1398,-34,96,165,89,4000,RUN
55270,609,1547,3033,-4,-3,71,-1486,-41,95,165,89,4165,CRASH_R
55270,609,1547,3033,-4,-3,71,-1486,-41,55,160,89,4165,RUN
55403,592,1538,2880,-2,-6,-9,-1342,-33,97,163,89,4340,RUN
55451,609,1550,2981,-3,0,128,-1431,-42,98,162,89,4408,CRASH_R
55491,609,1552,3653,0,0,657,-2101,-60,94,166,89,4468,CRASH_R
55499,612,1554,3669,3,2,16,-2115,-53,55,160,89,4480,CRASH_R
55535,612,1555,3653,0,1,-16,-2098,-51,55,160,89,4531,CRASH_R
55535,612,1555,3653,0,1,-16,-2098,-51,55,160,89,4531,RUN
55576,612,1556,2955,-20,3,253,-1399,-48,102,158,89,4589,CRASH_R
55668,605,1552,2955,-3,0,-2,-1403,-35,95,165,89,4722,RUN
55742,588,1555,3079,0,1,86,-1524,-42,94,166,89,4825,CRASH_R
55795,619,1544,3078,6,-11,0,-1534,-38,92,168,89,4894,RUN
55867,614,1547,3797,2,0,753,-2250,-60,93,167,95,4986,CRASH_R
55875,614,1550,3800,0,3,3,-2250,-56,55,160,96,4995,CRASH_R
55883,614,1550,3800,0,0,0,-2250,-56,55,160,97,5004,CRASH_R
55891,610,1549,3800,-4,-1,0,-2251,-56,55,160,97,5014,CRASH_R
55927,610,1545,3795,0,-4,-5,-2250,-56,55,160,97,5055,CRASH_R
55927,610,1545,3795,0,-4,-5,-2250,-56,55,160,97,5055,RUN
55935,618,1524,3747,8,-21,-48,-2223,-54,55,160,99,5066,CRASH_R
55943,618,1524,3738,0,0,-9,-2214,-55,55,160,99,5078,CRASH_R
56054,733,1624,1377,15,0,-764,247,29,159,101,171,5235,RUN
56187,821,1696,1015,10,-1,0,681,16,146,114,331,5387,RUN
56319,895,1717,1014,13,35,-1,703,19,149,111,517,5544,RUN
56451,950,1921,1058,14,6,-3,863,21,151,109,706,5692,RUN
56584,981,2162,1058,-2,6,0,1104,27,157,103,905,5830,RUN
56716,981,2454,1084,0,3,1,1370,34,164,96,1115,5963,RUN
56849,1281,2730,1019,-2,0,-42,1711,44,170,86,1335,6090,RUN
56981,223,2870,900,-54,0,9,1970,48,170,82,1563,6207,RUN
57114,343,2876,1062,2,-10,0,1814,45,170,85,1794,6319,RUN
57246,416,2793,1003,0,-4,-8,1790,44,170,86,2032,6438,RUN
57378,486,2590,892,0,-3,0,1698,42,170,88,2265,6552,RUN
57511,465,2291,911,75,7,-5,1380,34,164,96,2500,6674,RUN
57583,1053,893,674,1,-484,-6,0,0,147,113,2624,6747,LEFT_OPEN
57806,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
58330,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
58384,1103,616,798,1103,616,798,0,0,0,0,-29,33,LEFT_OPEN
58916,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
59361,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
59415,1422,790,3696,1422,790,3696,-2906,-60,0,0,-23,0,CRASH_R
59415,1422,790,3696,1422,790,3696,-2906,-60,55,160,-23,0,RUN
59451,1400,795,3720,-22,5,24,-2925,-60,55,160,-18,7,CRASH_R
59459,1398,795,3720,-2,0,0,-2925,-60,55,160,-17,10,CRASH_R
59467,1398,795,3722,0,0,2,-2927,-60,55,160,-14,14,CRASH_R
59475,1398,791,3723,0,-4,1,-2932,-60,55,160,-12,18,CRASH_R
59486,1376,791,3735,-22,0,12,-2944,-60,55,160,-12,24,CRASH_R
59494,1376,791,3741,0,0,6,-2950,-60,55,160,-12,30,CRASH_R
59502,1391,791,3741,15,0,0,-2950,-60,55,160,-12,36,CRASH_R
59510,1401,789,3737,10,-2,-4,-2948,-60,55,160,-12,42,CRASH_R
59518,1396,789,3737,-5,0,0,-2948,-60,55,160,-12,48,CRASH_R
59518,1396,789,3737,-5,0,0,-2948,-60,55,160,-12,48,RUN
59526,1401,789,3750,5,0,13,-2961,-60,55,160,-12,55,CRASH_R
59534,1398,793,3760,-3,4,10,-2967,-60,55,160,-12,62,CRASH_R
59542,1398,793,3760,0,0,0,-2967,-60,55,160,-12,68,CRASH_R
59578,1398,793,3760,0,0,0,-2967,-60,55,160,-12,99,CRASH_R
59589,1400,813,3760,2,20,0,-2947,-60,55,160,-12,108,CRASH_R
59597,1401,814,3760,1,1,0,-2946,-60,55,160,-12,116,CRASH_R
59605,1400,813,3760,-1,-1,0,-2947,-60,55,160,-12,123,CRASH_R
59613,1401,814,3788,1,1,28,-2974,-60,55,160,-12,131,CRASH_R
59621,1401,810,3788,0,-4,0,-2978,-60,55,160,-12,138,CRASH_R
59621,1401,810,3788,0,-4,0,-2978,-60,55,160,-12,138,RUN
59629,1401,795,3782,0,-15,-6,-2987,-60,55,160,-12,145,CRASH_R
59637,1401,791,3779,0,-4,-3,-2988,-60,55,160,-12,152,CRASH_R
59645,1419,790,3779,18,-1,0,-2989,-60,55,160,-12,159,CRASH_R
59653,1424,790,3783,5,0,4,-2993,-60,55,160,-12,166,CRASH_R
59664,1424,790,3783,0,0,0,-2993,-60,55,160,-12,175,CRASH_R
59672,1424,815,3781,0,25,-2,-2966,-60,55,160,-12,182,CRASH_R
59708,1423,815,3780,-1,0,-1,-2965,-60,55,160,-12,215,CRASH_R
59716,1401,793,3762,-22,-22,-18,-2969,-60,55,160,-12,222,CRASH_R
59724,1399,788,3760,-2,-5,-2,-2972,-60,55,160,-12,230,CRASH_R
59724,1399,788,3760,-2,-5,-2,-2972,-60,55,160,-12,230,RUN
59732,1401,788,3762,2,0,2,-2974,-60,55,160,-12,238,CRASH_R
59740,1399,790,3760,-2,2,-2,-2970,-60,55,160,-12,246,CRASH_R
59748,1399,793,3757,0,3,-3,-2964,-60,55,160,-12,253,CRASH_R
59756,1399,792,3757,0,-1,0,-2965,-60,55,160,-12,261,CRASH_R
59767,1399,792,3762,0,0,5,-2970,-60,55,160,-12,272,CRASH_R
59775,1399,787,3762,0,-5,0,-2975,-60,55,160,-12,280,CRASH_R
59783,1399,787,3775,0,0,13,-2988,-60,55,160,-12,288,CRASH_R
59791,1400,790,3775,1,3,0,-2985,-60,55,160,-12,296,CRASH_R
59799,1400,814,3775,0,24,0,-2961,-60,55,160,-12,304,CRASH_R
59835,1407,819,3766,7,5,-9,-2947,-60,55,160,-12,340,CRASH_R
59835,1407,819,3766,7,5,-9,-2947,-60,55,160,-12,340,RUN
59843,1400,814,3761,-7,-5,-5,-2947,-60,55,160,-12,349,CRASH_R
59851,1408,819,3761,8,5,0,-2942,-60,55,160,-12,358,CRASH_R
59859,1400,814,3761,-8,-5,0,-2947,-60,55,160,-12,367,CRASH_R
59870,1408,814,3758,8,0,-3,-2944,-60,55,160,-12,378,CRASH_R
59878,1400,798,3758,-8,-16,0,-2960,-60,55,160,-12,387,CRASH_R
59886,1404,798,3755,4,0,-3,-2957,-60,55,160,-12,396,CRASH_R
59894,1401,794,3755,-3,-4,0,-2961,-60,55,160,-12,405,CRASH_R
59902,1401,790,3764,0,-4,9,-2974,-60,55,160,-12,414,CRASH_R
59910,1401,790,3764,0,0,0,-2974,-60,55,160,-12,424,CRASH_R
59918,1403,818,3760,2,28,-4,-2942,-60,55,160,-12,433,CRASH_R
59926,1404,818,3760,1,0,0,-2942,-60,55,160,-12,442,CRASH_R
59962,1407,807,3749,3,-11,-11,-2942,-60,55,160,-12,483,CRASH_R
59962,1407,807,3749,3,-11,-11,-2942,-60,55,160,-12,484,RUN
59976,1404,800,3763,-3,-7,14,-2963,-60,55,160,-12,500,CRASH_R
59985,1409,800,3755,5,0,-8,-2955,-60,55,160,-12,508,CRASH_R
59993,1403,798,3755,-6,-2,0,-2957,-60,55,160,-12,518,CRASH_R
60001,1407,798,3743,4,0,-12,-2945,-60,55,160,-12,527,CRASH_R
60009,1407,795,3742,0,-3,-1,-2947,-60,55,160,-12,536,CRASH_R
60017,1407,796,3743,0,1,1,-2947,-60,55,160,-12,546,CRASH_R
60025,1401,795,3745,-6,-1,2,-2950,-60,55,160,-12,556,CRASH_R
60033,1399,791,3745,-2,-4,0,-2954,-60,55,160,-12,564,CRASH_R
60041,1401,791,3735,2,0,-10,-2944,-60,55,160,-12,574,CRASH_R
60049,1399,793,3735,-2,2,0,-2942,-60,55,160,-12,582,CRASH_R
60059,1410,793,3741,11,0,6,-2948,-60,55,160,-12,593,CRASH_R
60095,1399,791,3743,-11,-2,2,-2952,-60,55,160,-12,631,CRASH_R
60095,1399,791,3743,-11,-2,2,-2952,-60,55,160,-12,631,RUN
60103,1398,791,3748,-1,0,5,-2957,-60,55,160,-12,639,CRASH_R
60111,1396,791,3748,-2,0,0,-2957,-60,55,160,-12,648,CRASH_R
60119,1398,791,3740,2,0,-8,-2949,-60,55,160,-12,656,CRASH_R
60127,1398,817,3740,0,26,0,-2923,-60,55,160,-12,664,CRASH_R
60136,1398,817,3743,0,0,3,-2926,-60,55,160,-12,672,CRASH_R
60144,1399,816,3748,1,-1,5,-2932,-60,55,160,-12,681,CRASH_R
60152,1401,813,3748,2,-3,0,-2935,-60,55,160,-12,690,CRASH_R
60162,1404,809,3753,3,-4,5,-2944,-60,55,160,-12,701,CRASH_R
60170,1404,805,3754,0,-4,1,-2949,-60,55,160,-12,710,CRASH_R
60178,1404,797,3757,0,-8,3,-2960,-60,55,160,-12,718,CRASH_R
60187,1401,790,3757,-3,-7,0,-2967,-60,55,160,-12,726,CRASH_R
60222,1401,790,3746,0,0,-11,-2956,-60,55,160,-12,761,CRASH_R
60222,1401,790,3746,0,0,-11,-2956,-60,55,160,-12,761,RUN
60230,1401,817,3746,0,27,0,-2929,-60,55,160,-12,768,CRASH_R
60238,1401,817,3762,0,0,16,-2945,-60,55,160,-12,776,CRASH_R
60246,1399,817,3762,-2,0,0,-2945,-60,55,160,-12,784,CRASH_R
60254,1399,817,3762,0,0,0,-2945,-60,55,160,-12,791,CRASH_R
