ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
110024,1356,3900,1611,-64,0,3,2289,57,160,55,11982,9418,RUN
110032,1212,3899,1651,-144,-1,40,2248,54,160,55,11995,9422,CRASH_L
110040,1141,3899,1656,-71,0,5,2243,55,160,55,12007,9426,CRASH_L
110048,1141,3899,1706,0,0,50,2193,52,160,55,12019,9430,CRASH_L
110056,1256,3900,1706,115,1,0,2194,54,160,55,12031,9434,CRASH_L
110064,1258,3901,1698,2,1,-8,2203,55,160,55,12045,9438,CRASH_L
110072,1481,3902,1698,223,1,0,2204,55,160,55,12057,9442,CRASH_L
110080,1481,3902,1707,0,0,9,2195,54,160,55,12070,9447,CRASH_L
110091,1425,3901,1749,-56,-1,42,2152,51,160,55,12087,9452,CRASH_L
110099,1424,3901,1749,-1,0,0,2152,53,160,55,12099,9456,CRASH_L
110107,935,3901,1746,-489,0,-3,2155,53,160,55,12113,9461,CRASH_L
110115,932,3901,1746,-3,0,0,2155,53,160,55,12126,9465,CRASH_L
110151,539,3901,1750,-393,0,4,2151,53,160,55,12183,9484,CRASH_L
110151,539,3901,1750,-393,0,4,2151,53,160,55,12183,9484,RUN
110159,391,3899,1798,-148,-2,48,2101,49,160,55,12196,9488,CRASH_L
110167,386,3903,1850,-5,4,52,2053,48,160,55,12209,9492,CRASH_L
110175,376,3899,1850,-10,-4,0,2049,51,160,55,12222,9496,CRASH_L
110183,344,3900,1842,-32,1,-8,2058,51,160,55,12235,9500,CRASH_L
110197,344,3899,1840,0,-1,-2,2059,51,160,55,12259,9507,CRASH_L
110206,342,3898,1840,-2,-1,0,2058,51,160,55,12272,9511,CRASH_L
110214,345,3897,1866,3,-1,26,2031,49,160,55,12285,9515,CRASH_L
110222,365,3897,1866,20,0,0,2031,50,160,55,12299,9519,CRASH_L
110230,365,3897,1864,0,0,-2,2033,50,160,55,12313,9523,CRASH_L
110238,344,3897,1861,-21,0,-3,2036,50,160,55,12326,9527,CRASH_L
110246,344,3896,1861,0,-1,0,2035,50,160,55,12339,9531,CRASH_L
110282,346,3852,1964,2,-44,103,1888,40,160,55,12399,9550,CRASH_L
110282,346,3852,1964,2,-44,103,1888,40,160,55,12399,9550,RUN
110290,364,3749,1966,18,-103,2,1783,41,160,55,12413,9553,CRASH_L
110300,398,3748,2040,34,-1,74,1708,38,160,55,12431,9559,CRASH_L
110308,401,3748,2044,3,0,4,1704,42,160,55,12444,9562,CRASH_L
110317,401,3748,2040,0,0,-4,1708,42,160,55,12458,9566,CRASH_L
110325,401,3734,2044,0,-14,4,1690,41,160,55,12471,9570,CRASH_L
110333,416,3629,2083,15,-105,39,1546,33,160,55,12485,9574,CRASH_L
110341,420,3624,2084,4,-5,1,1540,38,160,55,12498,9578,CRASH_L
110349,420,3624,2084,0,0,0,1540,38,160,55,12511,9582,CRASH_L
110357,413,3611,2079,-7,-13,-5,1532,38,160,55,12525,9586,CRASH_L
110365,391,3605,2079,-22,-6,0,1526,37,160,55,12538,9590,CRASH_L
110373,391,3474,2080,0,-131,1,1394,30,160,55,12551,9594,CRASH_L
110411,389,3463,2150,-2,-11,70,1313,28,160,55,12613,9612,CRASH_L
110411,389,3463,2150,-2,-11,70,1313,28,160,55,12613,9612,RUN
110544,245,2927,2285,0,-7,0,642,15,170,150,12832,9753,RUN
110676,465,2582,2462,25,-10,0,120,2,170,168,13067,9963,RUN
110809,586,2404,2669,2,-2,0,-265,-6,164,170,13320,10211,RUN
110881,587,1698,2985,0,0,133,-1287,-39,76,170,13461,10357,CRASH_R
110941,585,1192,2994,-3,-503,10,-1802,-60,70,170,13551,10477,RUN
110949,510,1188,3087,-75,-4,93,-1899,-52,70,170,13562,10493,CRASH_R
110966,485,1066,3165,-4,-3,66,-2099,-56,76,170,13581,10524,CRASH_R
111074,563,1037,3215,1,-4,27,-2178,-56,74,170,13693,10728,RUN
111084,684,996,3219,121,-41,4,0,0,74,170,13704,10748,LEFT_OPEN
111332,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
111901,882,1049,3204,882,1049,3204,-2155,-60,0,0,-457,480,CRASH_R
111901,882,1049,3204,882,1049,3204,-2155,-60,55,160,-457,480,RUN
112001,515,2009,1400,1,27,38,609,14,144,116,-420,537,RUN
112102,98,2201,1448,0,0,-1,753,18,148,112,-319,627,RUN
112202,27,2573,1524,-2,0,2,1049,26,156,104,-186,732,RUN
112250,70,3133,1564,-3,304,30,1569,54,162,98,-113,783,CRASH_L
112299,26,3498,1567,0,360,8,1931,60,169,91,-37,826,CRASH_L
112334,27,3506,1578,1,8,11,1928,48,160,55,19,852,CRASH_L
112334,27,3506,1578,1,8,11,1928,48,160,55,19,852,RUN
112345,27,3875,1579,0,369,1,2296,60,160,55,36,859,CRASH_L
112353,27,3875,1582,0,0,3,2293,57,160,55,49,864,CRASH_L
112361,27,3876,1582,0,1,0,2294,57,160,55,62,869,CRASH_L
112369,27,3871,1590,0,-5,8,2281,56,160,55,75,875,CRASH_L
112377,27,3489,1590,0,-382,0,1899,36,160,55,87,880,CRASH_L
112385,27,3484,1585,0,-5,-5,1899,47,160,55,99,886,CRASH_L
112393,28,3484,1585,1,0,0,1899,47,160,55,111,891,CRASH_L
112401,36,3485,1588,8,1,3,1897,47,160,55,124,896,CRASH_L
112410,36,3485,1590,0,0,2,1895,47,160,55,137,900,CRASH_L
112461,36,1719,1580,8,-3,-10,139,3,133,127,207,941,RUN
112472,40,719,1541,4,-1000,-39,0,0,133,127,221,952,LEFT_OPEN
112725,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
113704,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
113759,106,824,1808,106,824,1808,0,0,0,0,-401,467,LEFT_OPEN
114119,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
115134,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
115189,34,1441,1082,34,1441,1082,359,28,158,102,-389,438,RUN
115225,97,3898,601,63,2457,-481,3297,60,158,102,-365,439,CRASH_L
115233,104,3900,601,7,2,0,3299,60,160,55,-359,439,CRASH_L
115241,104,3901,612,0,1,11,3289,60,160,55,-353,439,CRASH_L
115249,144,3902,653,40,1,41,3249,60,160,55,-347,439,CRASH_L
115257,144,3901,653,0,-1,0,3248,60,160,55,-341,439,CRASH_L
115265,38,3902,658,-106,1,5,3244,60,160,55,-336,439,CRASH_L
115273,32,3901,650,-6,-1,-8,3251,60,160,55,-330,439,CRASH_L
115284,31,3901,657,-1,0,7,3244,60,160,55,-323,439,CRASH_L
115292,30,3900,651,-1,-1,-6,3249,60,160,55,-317,439,CRASH_L
115292,30,3900,651,-1,-1,-6,3249,60,160,55,-317,439,RUN
115300,30,3900,651,0,0,0,3249,60,160,55,-311,439,CRASH_L
115308,34,3900,651,4,0,0,3249,60,160,55,-305,439,CRASH_L
115316,48,3900,650,14,0,-1,3250,60,160,55,-298,439,CRASH_L
115352,48,3900,646,0,0,-4,3254,60,160,55,-272,439,CRASH_L
115360,40,3901,632,-8,1,-14,3269,60,160,55,-266,439,CRASH_L
115368,40,3901,632,0,0,0,3269,60,160,55,-261,439,CRASH_L
115376,75,3901,654,35,0,22,3247,60,160,55,-255,439,CRASH_L
115390,75,3901,654,0,0,0,3247,60,160,55,-246,439,CRASH_L
115399,78,3901,648,3,0,-6,3253,60,160,55,-241,439,CRASH_L
115399,78,3901,648,3,0,-6,3253,60,160,55,-241,439,RUN
115407,75,3900,648,-3,-1,0,3252,60,160,55,-236,439,CRASH_L
115415,75,3898,629,0,-2,-19,3269,60,160,55,-231,439,CRASH_L
115423,60,3898,629,-15,0,0,3269,60,160,55,-227,439,CRASH_L
115431,60,3900,629,0,2,0,3271,60,160,55,-222,439,CRASH_L
115439,193,3901,624,133,1,-5,3277,60,160,55,-217,439,CRASH_L
115447,193,3900,624,0,-1,0,3276,60,160,55,-213,439,CRASH_L
115483,99,3900,644,-94,0,20,3256,60,160,55,-191,439,CRASH_L
115493,96,3900,644,-3,0,0,3256,60,160,55,-185,439,CRASH_L
115501,99,3899,630,3,-1,-14,3269,60,160,55,-180,439,CRASH_L
115501,99,3899,630,3,-1,-14,3269,60,160,55,-180,439,RUN
115509,145,3899,629,46,0,-1,3270,60,160,55,-176,439,CRASH_L
115517,147,3900,628,2,1,-1,3272,60,160,55,-172,439,CRASH_L
115525,171,3902,624,24,2,-4,3278,60,160,55,-168,439,CRASH_L
115533,171,3902,624,0,0,0,3278,60,160,55,-165,439,CRASH_L
115542,97,3901,676,-74,-1,52,3225,60,160,55,-161,439,CRASH_L
115550,94,3900,676,-3,-1,0,3224,60,160,55,-157,439,CRASH_L
115558,50,3900,674,-44,0,-2,3226,60,160,55,-153,439,CRASH_L
115568,50,3901,670,0,1,-4,3231,60,160,55,-148,439,CRASH_L
115576,50,3901,670,0,0,0,3231,60,160,55,-145,439,CRASH_L
115612,63,3901,669,13,0,-1,3232,60,160,55,-127,439,CRASH_L
115612,63,3901,669,13,0,-1,3232,60,160,55,-127,439,RUN
115620,121,3901,604,58,0,-65,3297,60,160,55,-123,439,CRASH_L
115628,121,3901,604,0,0,0,3297,60,160,55,-118,439,CRASH_L
115636,144,3900,608,23,-1,4,3292,60,160,55,-114,439,CRASH_L
115644,144,3900,608,0,0,0,3292,60,160,55,-110,439,CRASH_L
115652,124,3900,603,-20,0,-5,3297,60,160,55,-106,439,CRASH_L
115661,124,3902,603,0,2,0,3299,60,160,55,-101,439,CRASH_L
115671,122,3911,676,-2,9,73,3235,60,160,55,-96,439,CRASH_L
115679,85,3911,679,-37,0,3,3232,60,160,55,-91,439,CRASH_L
115687,85,3909,676,0,-2,-3,3233,60,160,55,-87,439,CRASH_L
115695,78,3906,679,-7,-3,3,3227,60,160,55,-82,439,CRASH_L
115704,77,3901,675,-1,-5,-4,3226,60,160,55,-77,439,CRASH_L
115739,76,3901,678,-1,0,3,3223,60,160,55,-55,439,CRASH_L
115739,76,3901,678,-1,0,3,3223,60,160,55,-55,439,RUN
115747,62,3900,674,-14,-1,-4,3226,60,160,55,-50,439,CRASH_L
115755,62,3898,674,0,-2,0,3224,60,160,55,-45,439,CRASH_L
115763,143,3898,674,81,0,0,3224,60,160,55,-39,439,CRASH_L
115774,143,3900,674,0,2,0,3226,60,160,55,-31,439,CRASH_L
115782,143,3901,674,0,1,0,3227,60,160,55,-25,439,CRASH_L
115790,195,3901,701,52,0,27,3200,60,160,55,-19,439,CRASH_L
115798,195,3902,705,0,1,4,3197,60,160,55,-13,439,CRASH_L
115806,126,3901,701,-69,-1,-4,3200,60,160,55,-7,439,CRASH_L
115814,126,3901,705,0,0,4,3196,60,160,55,-1,439,CRASH_L
115823,269,3901,695,143,0,-10,3206,60,160,55,4,439,CRASH_L
115831,269,3900,677,0,-1,-18,3223,60,160,55,9,439,CRASH_L
115866,198,3900,675,-71,0,-2,3225,60,160,55,35,439,CRASH_L
115866,198,3900,675,-71,0,-2,3225,60,160,55,35,439,RUN
115877,198,3900,656,0,0,-19,3244,60,160,55,42,439,CRASH_L
115885,198,3902,654,0,2,-2,3248,60,160,55,48,439,CRASH_L
115893,86,3900,651,-112,-2,-3,3249,60,160,55,54,439,CRASH_L
115901,86,3901,649,0,1,-2,3252,60,160,55,59,439,CRASH_L
115909,119,3900,651,33,-1,2,3249,60,160,55,65,439,CRASH_L
115917,119,3899,654,0,-1,3,3245,60,160,55,70,439,CRASH_L
115925,29,3899,654,-90,0,0,3245,60,160,55,75,439,CRASH_L
115933,29,3900,649,0,1,-5,3251,60,160,55,80,439,CRASH_L
115942,50,3900,649,21,0,0,3251,60,160,55,85,439,CRASH_L
115950,57,3910,648,7,10,-1,3262,60,160,55,90,439,CRASH_L
115960,63,3910,635,6,0,-13,3275,60,160,55,97,439,CRASH_L
115996,87,3900,635,24,-10,0,3265,60,160,55,121,439,CRASH_L
115996,87,3900,635,24,-10,0,3265,60,160,55,121,439,RUN
116004,195,3900,698,108,0,63,3202,60,160,55,127,439,CRASH_L
116012,195,3902,698,0,2,0,3204,60,160,55,132,439,CRASH_L
116020,51,3902,702,-144,0,4,3200,60,160,55,137,439,CRASH_L
116028,51,3901,698,0,-1,-4,3203,60,160,55,143,439,CRASH_L
116036,196,3901,676,145,0,-22,3225,60,160,55,147,439,CRASH_L
116044,196,3901,676,0,0,0,3225,60,160,55,153,439,CRASH_L
116052,38,3900,672,-158,-1,-4,3228,60,160,55,157,439,CRASH_L
116067,38,3900,672,0,0,0,3228,60,160,55,167,439,CRASH_L
116075,38,3900,672,0,0,0,3228,60,160,55,171,439,CRASH_L
116083,34,3901,682,-4,1,10,3219,60,160,55,177,439,CRASH_L
116091,34,3901,682,0,0,0,3219,60,160,55,181,439,CRASH_L
116127,49,3902,676,15,1,-6,3226,60,160,55,204,439,CRASH_L
116127,49,3902,676,15,1,-6,3226,60,160,55,204,439,RUN
116135,131,3900,653,82,-2,-23,3247,60,160,55,209,439,CRASH_L
116143,170,3902,653,39,2,0,3249,60,160,55,215,439,CRASH_L
116151,170,3901,653,0,-1,0,3248,60,160,55,219,439,CRASH_L
116159,81,3901,654,-89,0,1,3247,60,160,55,225,439,CRASH_L
116170,78,3900,648,-3,-1,-6,3252,60,160,55,231,439,CRASH_L
116178,63,3900,645,-15,0,-3,3255,60,160,55,236,439,CRASH_L
116186,62,3900,645,-1,0,0,3255,60,160,55,241,439,CRASH_L
116194,39,3900,651,-23,0,6,3249,60,160,55,247,439,CRASH_L
116202,39,3902,677,0,2,26,3225,60,160,55,252,439,CRASH_L
116210,67,3902,677,28,0,0,3225,60,160,55,257,439,CRASH_L
116218,71,3901,677,4,-1,0,3224,60,160,55,263,439,CRASH_L
116254,78,3899,670,7,-2,-7,3229,60,160,55,291,439,CRASH_L
116254,78,3899,670,7,-2,-7,3229,60,160,55,291,439,RUN
116262,143,3899,665,65,0,-5,3234,60,160,55,297,439,CRASH_L
116272,147,3905,665,4,6,0,3240,60,160,55,304,439,CRASH_L
116281,143,3905,665,-4,0,0,3240,60,160,55,310,439,CRASH_L
116289,77,3901,656,-66,-4,-9,3245,60,160,55,316,439,CRASH_L
116297,76,3899,652,-1,-2,-4,3247,60,160,55,322,439,CRASH_L
116305,31,3899,648,-45,0,-4,3251,60,160,55,329,439,CRASH_L
116313,31,3901,648,0,2,0,3253,60,160,55,335,439,CRASH_L
116321,30,3901,659,-1,0,11,3242,60,160,55,342,439,CRASH_L
116329,38,3902,677,8,1,18,3225,60,160,55,349,439,CRASH_L
116337,220,3901,677,182,-1,0,3224,60,160,55,355,439,CRASH_L
116345,220,3902,677,0,1,0,3225,60,160,55,363,439,CRASH_L
116383,86,3903,683,-134,1,6,3220,60,160,55,395,439,CRASH_L
116384,86,3903,683,-134,1,6,3220,60,160,55,395,439,RUN
116392,84,3903,683,-2,0,0,3220,60,160,55,402,439,CRASH_L
116400,76,3902,677,-8,-1,-6,3225,60,160,55,408,439,CRASH_L
116408,76,3901,674,0,-1,-3,3227,60,160,55,415,439,CRASH_L
116416,63,3900,654,-13,-1,-20,3246,60,160,55,423,439,CRASH_L
116424,62,3899,653,-1,-1,-1,3246,60,160,55,431,439,CRASH_L
116432,39,3899,650,-23,0,-3,3249,60,160,55,439,439,CRASH_L
116440,39,3901,649,0,2,-1,3252,60,160,55,445,439,CRASH_L
116448,63,3901,647,24,0,-2,3254,60,160,55,451,439,CRASH_L
116459,63,3901,618,0,0,-29,3283,60,160,55,457,439,CRASH_L
116467,55,3912,618,-8,11,0,3294,60,160,55,461,439,CRASH_L
116475,50,3904,618,-5,-8,0,3286,60,160,55,463,439,CRASH_L
116511,50,3919,601,0,15,-17,3318,60,160,55,482,439,CRASH_L
116511,50,3919,601,0,15,-17,3318,60,160,55,482,439,RUN
116519,49,3904,573,-1,-15,-28,3331,60,160,55,487,439,CRASH_L
116527,29,3900,573,-20,-4,0,3327,60,160,55,493,439,CRASH_L
116535,27,3900,702,-2,0,129,3198,60,160,55,499,439,CRASH_L
116543,27,3901,702,0,1,0,3199,60,160,55,506,439,CRASH_L
116551,36,3901,699,9,0,-3,3202,60,160,55,513,439,CRASH_L
116562,122,3901,699,86,0,0,3202,60,160,55,521,439,CRASH_L
116570,127,3901,699,5,0,0,3202,60,160,55,527,439,CRASH_L
116578,364,3901,893,237,0,194,3008,60,160,55,533,439,CRASH_L
116586,364,3901,893,0,0,0,3008,60,160,55,541,439,CRASH_L
116594,221,3901,891,-143,0,-2,3010,60,160,55,548,439,CRASH_L
116602,221,3900,891,0,-1,0,3009,60,160,55,557,439,CRASH_L
116638,368,3900,891,147,0,0,3009,60,160,55,599,439,CRASH_L
116638,368,3900,891,147,0,0,3009,60,160,55,599,439,RUN
116646,368,3890,1226,0,-10,335,2664,48,160,55,609,439,CRASH_L
116654,363,3890,1226,-5,0,0,2664,60,160,55,620,439,CRASH_L
116665,319,3890,870,-44,0,-356,3020,60,160,55,635,439,CRASH_L
